ts,phase56_phase42_core,phase56_profit_lock_light,phase56_profit_lock_medium,phase56_profit_lock_strict
2021-08-13,14.979212532530644,14.979212532530644,14.979212532530644,16.949360301723132
2021-08-14,14.979212532530644,14.979212532530644,14.979212532530644,16.949360301723132
2021-08-15,14.979212532530644,14.979212532530644,14.979212532530644,16.949360301723132
2021-08-16,14.979212532530644,14.979212532530644,14.979212532530644,16.949360301723132
2021-08-17,14.979212532530644,14.979212532530644,14.979212532530644,16.949360301723132
2021-08-18,14.979212532530644,14.979212532530644,14.979212532530644,16.949360301723132
2021-08-19,14.979212532530644,14.979212532530644,14.979212532530644,16.949360301723132
2021-08-20,14.979212532530644,14.979212532530644,14.979212532530644,16.949360301723132
2021-08-21,14.979212532530644,14.979212532530644,14.979212532530644,16.949360301723132
2021-08-22,14.979212532530644,14.979212532530644,14.979212532530644,16.949360301723132
2021-08-23,14.13313614772247,14.13313614772247,14.13313614772247,15.99200333400873
2021-08-24,14.111936443500886,14.111936443500886,14.111936443500886,15.968015329007718
2021-08-25,13.506195083938856,13.506195083938856,13.506195083938856,15.282603560493481
2021-08-26,14.293241399689526,14.293241399689526,14.293241399689526,16.17316650235917
2021-08-27,14.166746355210764,14.166746355210764,14.166746355210764,16.03003413938636
2021-08-28,14.075007974661961,14.075007974661961,14.075007974661961,15.926229826439906
2021-08-29,14.101948755622747,14.101948755622747,14.101948755622747,15.956714005920135
2021-08-30,14.973310546309037,14.973310546309037,14.973310546309037,16.942682054068356
2021-08-31,16.709484505081754,16.709484505081754,16.709484505081754,18.90720708566134
2021-09-01,16.53046148735206,16.53046148735206,16.53046148735206,18.704637983766787
2021-09-02,17.195422837841214,17.195422837841214,17.195422837841214,19.457058679559996
2021-09-03,16.96579306948988,16.96579306948988,16.96579306948988,19.197226751056714
2021-09-04,17.248605773352132,17.248605773352132,17.248605773352132,19.517236524952086
2021-09-05,17.145907690986217,17.145907690986217,17.145907690986217,19.401031030401843
2021-09-06,14.996758195216561,14.996758195216561,14.996758195216561,16.96921366570674
2021-09-07,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-08,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-09,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-10,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-11,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-12,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-13,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-14,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-15,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-16,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-17,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-18,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-19,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-20,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-21,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-22,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-23,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-24,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-25,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-26,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-27,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-28,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-29,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-09-30,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-10-01,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-10-02,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-10-03,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-10-04,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-10-05,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-10-06,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-10-07,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-10-08,14.974263057923737,14.974263057923737,14.974263057923737,16.94375984520818
2021-10-09,14.872578006579374,14.872578006579374,14.872578006579374,16.82870062104724
2021-10-10,15.63781144950375,15.63781144950375,15.63781144950375,17.69458174202644
2021-10-11,15.23662543321255,15.23662543321255,15.23662543321255,17.240629551725036
2021-10-12,15.609418073939132,15.609418073939132,15.609418073939132,17.662453914773725
2021-10-13,15.604231895326178,15.604231895326178,15.604231895326178,17.65658562165023
2021-10-14,16.780912151787003,16.780912151787003,16.780912151787003,18.988029286219767
2021-10-15,16.564091247918604,16.564091247918604,16.564091247918604,18.742690913950213
2021-10-16,16.741705621024128,16.741705621024128,16.741705621024128,18.943666098593088
2021-10-17,16.872723294892072,16.872723294892072,16.872723294892072,19.091915931850927
2021-10-18,17.490588724344498,17.490588724344498,17.490588724344498,19.791046394084834
2021-10-19,17.958819568035054,17.958819568035054,17.958819568035054,20.320861513327973
2021-10-20,16.922601490146032,16.922601490146032,16.922601490146032,19.148354379514522
2021-10-21,16.534508161953873,16.534508161953873,16.534508161953873,18.70921689909368
2021-10-22,16.64797416183657,16.64797416183657,16.64797416183657,18.837606566429695
2021-10-23,16.259287479559614,16.259287479559614,16.259287479559614,18.39779769075708
2021-10-24,16.805430872754474,16.805430872754474,16.805430872754474,19.015772843159933
2021-10-25,16.401215616290806,16.401215616290806,16.401215616290806,18.558392990488954
2021-10-26,15.569467810174592,15.569467810174592,15.569467810174592,17.617249174322687
2021-10-27,17.014546257971574,17.014546257971574,17.014546257971574,19.252392224918545
2021-10-28,17.542010609817034,17.542010609817034,17.542010609817034,19.849231566527994
2021-10-29,17.160078305376214,17.160078305376214,17.160078305376214,19.41706544132106
2021-10-30,17.019270293334678,17.019270293334678,17.019270293334678,19.2577375911902
2021-10-31,17.147176528124028,17.147176528124028,17.147176528124028,19.402466751923672
2021-11-01,17.192154819394336,17.192154819394336,17.192154819394336,19.45336083349443
2021-11-02,17.1909949017094,17.1909949017094,17.1909949017094,19.452048357106257
2021-11-03,16.925736694562772,16.925736694562772,16.925736694562772,19.151901943123992
2021-11-04,18.347289542391646,18.347289542391646,18.347289542391646,20.76042517847204
2021-11-05,19.265711413112392,19.265711413112392,19.265711413112392,21.799642905173098
2021-11-06,19.625225237506367,19.625225237506367,19.625225237506367,22.206441949506736
2021-11-07,19.743049095921197,19.743049095921197,19.743049095921197,22.339762644708514
2021-11-08,19.18414104959443,19.18414104959443,19.18414104959443,21.7073439623411
2021-11-09,18.552726013473922,18.552726013473922,18.552726013473922,20.992881775234125
2021-11-10,18.98474682766164,18.98474682766164,18.98474682766164,21.48172432430732
2021-11-11,18.93942995904055,18.93942995904055,18.93942995904055,21.430447133845096
2021-11-12,19.62220411293163,19.62220411293163,19.62220411293163,22.203023470142593
2021-11-13,19.661478732403243,19.661478732403243,19.661478732403243,22.24746370187652
2021-11-14,19.147887554697565,19.147887554697565,19.147887554697565,21.666322209971327
2021-11-15,17.78536037149015,17.78536037149015,17.78536037149015,20.12458801674049
2021-11-16,17.462100041993047,17.462100041993047,17.462100041993047,19.75881072477663
2021-11-17,16.066340488463496,16.066340488463496,16.066340488463496,18.179473258540156
2021-11-18,17.2154494251391,17.2154494251391,17.2154494251391,19.47971927289818
2021-11-19,17.686084784741396,17.686084784741396,17.686084784741396,20.01225516310647
2021-11-20,17.069340415195278,17.069340415195278,17.069340415195278,19.314393208695023
2021-11-21,16.378519378879282,16.378519378879282,16.378519378879282,18.532711620086747
2021-11-22,17.394548206052395,17.394548206052395,17.394548206052395,19.68237410276366
2021-11-23,17.11363409310691,17.11363409310691,17.11363409310691,19.364512632822453
2021-11-24,18.137760045110934,18.137760045110934,18.137760045110934,20.523337218371537
2021-11-25,18.11055340504327,18.11055340504327,18.11055340504327,20.49255221254398
2021-11-26,18.32579078033974,18.32579078033974,18.32579078033974,20.736098781923
2021-11-27,19.218477745797614,19.218477745797614,19.218477745797614,21.746196808193623
2021-11-28,19.88858588694412,19.88858588694412,19.88858588694412,22.50444122863588
2021-11-29,20.719698975793143,20.719698975793143,20.719698975793143,23.44486684605652
2021-11-30,20.688619427329456,20.688619427329456,20.688619427329456,23.409699545787436
2021-12-01,20.688619427329456,20.688619427329456,20.688619427329456,23.409699545787436
2021-12-02,19.889455192271203,19.889455192271203,19.889455192271203,22.505424869743106
2021-12-03,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-04,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-05,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-06,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-07,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-08,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-09,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-10,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-11,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-12,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-13,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-14,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-15,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-16,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-17,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-18,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-19,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-20,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-21,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-22,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-23,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-24,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-25,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-26,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-27,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-28,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-29,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-30,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2021-12-31,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-01,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-02,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-03,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-04,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-05,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-06,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-07,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-08,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-09,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-10,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-11,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-12,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-13,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-14,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-15,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-16,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-17,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-18,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-19,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-20,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-21,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-22,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-23,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-24,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-25,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-26,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-27,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
2022-01-28,19.859621009482797,19.859621009482797,19.859621009482797,22.471666732438493
