ts,phase54_phase42_core,phase54_phase42_bnb_trend_base,phase54_phase42_bnb_trend_strict,phase54_phase42_bnb_trend_gap
2024-05-16,30.252341476346853,38.5009486168806,40.646961133973036,34.96256265972107
2024-05-17,30.252341476346853,38.5009486168806,40.646961133973036,34.96256265972107
2024-05-18,30.252341476346853,38.5009486168806,40.646961133973036,34.96256265972107
2024-05-19,30.252341476346853,38.5009486168806,40.646961133973036,34.96256265972107
2024-05-20,29.657237730217677,37.74358381028053,39.84738141025126,34.27480260553341
2024-05-21,29.368497926786993,37.3761161766025,39.45943142042802,33.94110666739606
2024-05-22,29.23738115164056,37.20924908544954,39.283263289192426,33.78957530674479
2024-05-23,27.83326986336354,35.42229264095077,37.39670330153025,32.166847064833675
2024-05-24,28.05046685905978,35.69871059615533,37.68852857559651,32.417861141792656
2024-05-25,27.733530362449084,35.29535815547357,37.262693587923074,32.051578349084934
2024-05-26,28.109514448018306,35.77385810796761,37.7678647504618,32.48610230687675
2024-05-27,27.782335559457756,35.35747058348966,37.328268113699814,32.1079824049452
2024-05-28,27.723041981076175,35.28201001074803,37.24860142813583,32.03945695044092
2024-05-29,27.485867667549858,34.980167719781555,36.929934685879914,31.765355132423842
2024-05-30,27.28328127474613,34.722344096247696,36.65774017686966,31.531226496200922
2024-05-31,27.363986423098833,34.82505432025712,36.76617538777618,31.62449725372062
2024-06-01,26.87152031376294,34.19831234109756,36.10449930489758,31.055355284365714
2024-06-02,27.158105942607236,34.56303844268205,36.48955495179014,31.386561647803017
2024-06-03,29.647633672028153,36.00726995987581,38.01428679494518,32.698062707620856
2024-06-04,30.214038807077834,36.58715136783835,38.626490335338794,33.22465077335512
2024-06-05,30.750178018880593,37.23637958329513,39.31190601959495,33.814212406997946
2024-06-06,29.57413071557132,35.8122660784222,37.80841355090403,32.52098043642659
2024-06-07,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-08,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-09,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-10,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-11,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-12,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-13,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-14,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-15,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-16,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-17,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-18,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-19,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-20,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-21,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-22,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-23,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-24,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-25,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-26,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-27,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-28,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-29,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-06-30,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-01,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-02,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-03,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-04,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-05,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-06,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-07,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-08,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-09,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-10,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-11,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-12,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-13,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-14,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-15,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-16,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-17,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-18,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-19,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-20,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-21,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-22,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-23,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-24,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-25,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-26,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-27,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-28,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-29,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-30,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-07-31,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-01,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-02,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-03,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-04,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-05,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-06,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-07,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-08,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-09,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-10,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-11,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-12,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-13,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-14,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-15,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-16,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-17,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-18,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-19,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-20,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-21,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-22,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-23,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-24,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-25,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-26,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-27,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-28,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-29,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-30,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-08-31,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-01,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-02,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-03,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-04,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-05,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-06,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-07,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-08,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-09,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-10,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-11,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-12,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-13,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-14,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-15,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-16,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-17,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-18,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-19,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-20,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-21,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-22,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-23,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-24,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-25,29.529769519497965,35.75854767930456,37.75170093057768,32.47219896577195
2024-09-26,29.870980994716078,36.1717316290559,38.187915427883866,32.84740971387384
2024-09-27,29.85173422861123,36.14842510094439,38.16330981227311,32.82624514575922
2024-09-28,30.121188954079035,36.47471649450546,38.50778843082362,33.12254909936376
2024-09-29,30.024955123554818,36.35818385394793,38.38476035276987,33.01672625879071
2024-09-30,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-01,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-02,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-03,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-04,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-05,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-06,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-07,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-08,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-09,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-10,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-11,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-12,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-13,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-14,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-15,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-16,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-17,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-18,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-19,29.979917690869488,36.303646578167005,38.32718321224071,32.96720116940253
2024-10-20,30.260192613787414,36.64304049683124,38.685494680312004,33.275403475421136
2024-10-21,30.623162095897236,37.08257191693212,39.14952523518948,33.674540259532876
2024-10-22,30.623162095897236,37.08257191693212,39.14952523518948,33.674540259532876
2024-10-23,30.57722735275339,37.02694805905672,39.090800947336696,33.62402844914358
2024-10-24,30.159827765032237,36.5215054734316,38.55718539054101,33.16503799031988
2024-10-25,30.11458802338469,36.46672321522146,38.4993496124552,33.1152904333344
2024-10-26,30.11458802338469,36.46672321522146,38.4993496124552,33.1152904333344
2024-10-27,30.11458802338469,36.46672321522146,38.4993496124552,33.1152904333344
2024-10-28,30.454560080747342,36.878406314028126,38.93397960256852,33.48913826449318
2024-10-29,30.98563779712838,37.5215054018855,39.61292452648583,34.073134061047774
2024-10-30,30.839133599506024,37.344098756959326,39.42562937506036,33.912031772343056
2024-10-31,30.792874899106767,37.28808260882389,39.36649093099777,33.861163724684545
2024-11-01,30.792874899106767,37.28808260882389,39.36649093099777,33.861163724684545
2024-11-02,30.792874899106767,37.28808260882389,39.36649093099777,33.861163724684545
2024-11-03,30.792874899106767,37.28808260882389,39.36649093099777,33.861163724684545
2024-11-04,30.792874899106767,37.28808260882389,39.36649093099777,33.861163724684545
2024-11-05,30.792874899106767,37.28808260882389,39.36649093099777,33.861163724684545
2024-11-06,30.29189851132514,36.68143418791879,38.72602840546653,33.31026863793294
2024-11-07,30.443263400825828,36.86472680097523,38.919537604244624,33.4767159515516
2024-11-08,30.35802683322046,36.76151109979191,38.81056874126511,33.3829861721636
2024-11-09,31.904100739679937,38.633701719612226,40.787113789972295,35.08311523931366
2024-11-10,33.73569713574096,40.85164070537185,43.12867894590635,37.09721706149733
2024-11-11,32.14254239323017,38.92243838691261,41.09194441143303,35.34531589112365
2024-11-12,32.93168278549486,39.87803386908627,42.1008040322758,36.21308845577663
2024-11-13,31.820439998320133,38.532394237113074,40.68015950828173,34.991118305938826
2024-11-14,33.17103865382276,40.1678775884649,42.406803412024686,36.47629441730087
2024-11-15,33.00883111688826,39.97145526489799,42.19943266302531,36.297924064304816
2024-11-16,32.742488636889306,39.64893258947452,41.85893282798969,36.00504246907758
2024-11-17,32.96414399254593,39.91734218875659,42.1423033666891,36.248784188970056
2024-11-18,33.53817294939438,40.612452315139855,42.876158383407926,36.88001100862369
2024-11-19,34.25600578310998,41.481699181196184,43.7938563843587,37.6693707286576
2024-11-20,35.72038084005522,43.25495803645362,45.66595528995607,39.279660242710264
2024-11-21,35.92924510029119,43.507878486889894,45.93297332686653,39.5093363263906
2024-11-22,35.48614244967926,42.97131123572083,45.36649824021193,39.022081679061536
2024-11-23,35.56884816252387,43.07146224347429,45.47223158616638,39.113028422188776
2024-11-24,33.79221217156629,40.920076579949985,43.20092938217034,37.1593634147449
2024-11-25,33.41259934400654,40.46039119754265,42.715621499019264,36.741924895343644
2024-11-26,34.82879479903505,42.175307823235045,44.52612622517971,38.299234056180254
2024-11-27,34.749180922494716,42.0789008195054,44.42434557108113,38.21168722863908
2024-11-28,35.40897370337721,42.877865118839644,45.26784351046002,38.93722362142567
2024-11-29,35.02675951883288,42.41502966959205,44.77920997822691,38.516924538499595
2024-11-30,35.31485418851121,42.76389277111555,45.14751843394339,38.833725772880925
2024-12-01,37.66690528793908,45.61206709660491,48.154447750489815,41.42014187165388
2024-12-02,73.86803960087238,89.44918497587587,94.4350120138565,81.22845921798549
2024-12-03,78.20970811445389,94.70665102037479,99.9855250700526,86.00274381656178
2024-12-04,77.13778392694535,93.40862354534437,98.61514656708611,84.82401008245598
2024-12-05,81.49211930992918,98.68142830940802,104.18185331098057,89.61222371299554
2024-12-06,81.43811552481705,98.61603338908805,104.11281332936723,89.55283883855866
2024-12-07,81.59971930441672,98.81172460347952,104.31941221774221,89.73054527413773
2024-12-08,75.64605673064068,91.60224310480776,96.70807990516317,83.18364298480307
2024-12-09,73.93933333322927,89.53551684941237,94.52615595794943,81.3068568587316
2024-12-10,78.08763918131365,94.55883382312322,99.82946865878321,85.86851159094779
2024-12-11,79.10250276568485,95.78776477857026,101.12689925664881,86.98449904262968
2024-12-12,79.61584440605253,96.40938668153635,101.7831698743242,87.54899149057881
2024-12-13,78.87181489871533,95.50841742082608,100.83198129745526,86.73082478654456
2024-12-14,80.6814511696423,97.69976418475575,103.14547200208308,88.72077831484481
2024-12-15,81.23473523220612,98.36975365143019,103.85280615332908,89.32919316049065
2024-12-16,79.33482093560116,96.06908632258828,101.42390144170238,87.2399660496412
2024-12-17,74.66435166239134,90.41346486301246,95.45304010154699,82.10411805722612
2024-12-18,72.62111155741924,87.93923970302028,92.84090358211571,79.85728375058886
2024-12-19,73.57640409819643,89.0960341657915,94.06217685608489,80.90776433202899
2024-12-20,72.9694202493068,88.36101790070495,93.2861913639583,80.24029890202826
2024-12-21,71.39012099139902,86.44859363418648,91.26717007681107,78.50363381578653
2024-12-22,71.16151965132993,86.17177291897514,90.97491959321283,78.25225399402177
2024-12-23,73.99811877957373,89.60670203711153,94.60130895187987,81.37149985260015
2024-12-24,74.5726371474206,90.30240480701374,95.33578964560007,82.00326484954319
2024-12-25,71.84412115276392,86.99835703162375,91.84757685252143,79.00287183254787
2024-12-26,70.72468709060209,85.64279832131209,90.41646036858371,77.77189420600122
2024-12-27,71.47541899141889,86.55188372585638,91.37621747674423,78.59743114888794
2024-12-28,68.54699942472934,85.13345002173212,89.87872139641706,77.30935698342797
2024-12-29,69.59783436862443,85.01400021870326,89.75261355555607,77.2008850788875
2024-12-30,69.29590432840668,84.40557243949247,89.11027249169025,76.64837416373447
2024-12-31,69.8425358391277,85.0685985240496,89.8102551273905,77.2504655889882
2025-01-01,69.68565062215181,87.2256754921401,92.08756586478154,79.20929884811572
2025-01-02,70.53717227152408,88.03370585146713,92.94063519918843,79.94306809494779
2025-01-03,70.39212744828222,88.07524142889739,92.98448593695296,79.98078639230621
2025-01-04,69.98560726341388,88.2035695050209,93.1199669188502,80.09732062233562
2025-01-05,71.9718333122973,91.6756191694013,96.78554589373856,83.25027550551322
2025-01-06,68.03820566508578,86.94010602058212,91.7860789760565,78.94997431452043
2025-01-07,67.64109145321815,85.24173849785183,89.99304578680794,77.40769333013299
2025-01-08,66.6158288713877,82.99268382461513,87.61863057951221,75.36533547239178
2025-01-09,67.3670402228142,84.94178921783426,89.67637757043855,77.13531054804345
2025-01-10,67.70620291576095,84.87252509047973,89.6032527152415,77.07241206165025
2025-01-11,65.61622459215897,82.25265083864547,86.83734873843626,74.6933143775432
2025-01-12,66.10351269301906,82.8634866230417,87.4822320277978,75.24801199289988
2025-01-13,69.87868556043504,87.595821920434,92.47834396312027,79.5454273892921
2025-01-14,82.33858990285732,103.21482724617856,108.96794032980569,93.72898576905716
2025-01-15,84.2034353722777,105.55248815577308,111.43590061520591,95.8518066076337
2025-01-16,87.54142321951633,109.73679395222956,115.85343631734324,99.65155853197724
2025-01-17,104.47463277671496,130.9632723414222,138.2630618744222,118.9272415316937
2025-01-18,100.93906545058753,126.5312924980218,133.58404696926053,114.90257776240755
2025-01-19,101.86390916836416,127.69062234169107,134.8079969442598,115.95536071344371
2025-01-20,105.73267535631177,132.5402807365698,139.92797147401083,120.35931676129155
2025-01-21,103.30495561651544,129.49703365350894,136.71509619820486,117.59575584518782
2025-01-22,103.5078466686424,129.75136597714703,136.98360480501614,117.82671404546684
2025-01-23,104.46428752002798,130.95030413437584,138.2493708297408,118.91546515298798
2025-01-24,104.34111647429205,130.79590413527015,138.0863646964326,118.77525511044821
2025-01-25,102.22250475877651,128.14013674264592,135.28256692347227,116.36356300389171
2025-01-26,103.81057686999439,125.76698565956275,132.77713827029788,114.20851367591486
2025-01-27,100.99287430246652,121.62855139583132,128.40803094394903,110.45041751317751
2025-01-28,102.01305062501864,123.05835039947728,129.91752581663144,111.74881246321416
2025-01-29,102.68029945878426,123.86325271625041,130.767292753859,112.47974114669073
2025-01-30,100.43165226483815,121.15070944240426,127.90355445682643,110.0164910817957
2025-01-31,98.67273281507758,119.02892478204035,125.66350319256593,108.0897066309346
2025-02-01,95.7949217096073,115.55742103589498,121.99850056496456,104.93724749399664
2025-02-02,99.35208825607273,119.84843129999629,126.52868835763451,108.83389733307023
2025-02-03,95.85624185520436,115.6313915319952,122.07659411819012,105.00441981566097
2025-02-04,94.72798647403167,114.27037698350573,120.63971769195659,103.76848776354804
2025-02-05,94.67103933530002,114.20168164590578,120.56719333040655,103.70610579293302
2025-02-06,94.62441680694792,114.14544088655872,120.5078177554805,103.65503377670119
2025-02-07,94.56356729886105,114.0720381205213,120.4303235771438,103.58837700851302
2025-02-08,94.58122601044089,114.0933398255863,120.45281262245227,103.60772100456633
2025-02-09,95.53041362393863,115.23834491288639,121.66163939045774,104.64749569969882
2025-02-10,93.91002828628885,113.2836739620524,119.59801662212365,102.8724665626841
2025-02-11,95.96101753090795,115.7577824372282,122.21002995281887,105.11919490829048
2025-02-12,94.72378015128447,114.2653028960694,120.63436077888757,103.7638800043549
2025-02-13,95.59871489260334,115.32073673825163,121.74862367120112,104.72231539792615
2025-02-14,95.66654552375789,115.40256083355406,121.83500857705569,104.79661954267733
2025-02-15,94.24331808308057,113.68572146819871,120.02247393923959,103.23756434938284
2025-02-16,93.91179317695203,113.28580294978795,119.60026427795682,102.8743998882197
2025-02-17,93.80564480851044,113.15775616520511,119.46508026656895,102.7581210979514
2025-02-18,93.66493634129768,112.98801953095732,119.2858826461691,102.60398391630449
2025-02-19,95.13387364298174,114.75999870497458,121.15663054210302,104.21311135676802
2025-02-20,93.07933810133561,112.28161233143676,118.54010086636428,101.96249826819017
2025-02-21,93.43646391782988,112.71241322988645,118.99491426719794,102.35370689932785
2025-02-22,93.15290584533987,112.3703571063877,118.63379220509387,102.04308705538658
2025-02-23,88.59956378181242,106.87766024349416,112.83493675017031,97.05519025962893
2025-02-24,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-02-25,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-02-26,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-02-27,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-02-28,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-01,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-02,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-03,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-04,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-05,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-06,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-07,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-08,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-09,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-10,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-11,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-12,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-13,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-14,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-15,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-16,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-17,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-18,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-19,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-20,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-21,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-22,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-23,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-24,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-25,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-26,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-27,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-28,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-29,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-30,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-03-31,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-01,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-02,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-03,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-04,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-05,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-06,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-07,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-08,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-09,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-10,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-11,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-12,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-13,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-14,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-15,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-16,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-17,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-18,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-19,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-20,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-21,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-22,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-23,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-24,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-25,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-26,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-27,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-28,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-29,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-04-30,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-01,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-02,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-03,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-04,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-05,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-06,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-07,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
