date,strategy_return,equity,executed_regime,executed_position
2022-04-24,0.0,18.30032981946171,CASH,CASH
2022-04-25,0.0,18.30032981946171,CASH,CASH
2022-04-26,0.0,18.30032981946171,CASH,CASH
2022-04-27,0.0,18.30032981946171,CASH,CASH
2022-04-28,0.0,18.30032981946171,CASH,CASH
2022-04-29,0.0,18.30032981946171,CASH,CASH
2022-04-30,0.0,18.30032981946171,CASH,CASH
2022-05-01,0.0,18.30032981946171,CASH,CASH
2022-05-02,0.0,18.30032981946171,CASH,CASH
2022-05-03,0.0,18.30032981946171,CASH,CASH
2022-05-04,0.0,18.30032981946171,CASH,CASH
2022-05-05,0.0,18.30032981946171,CASH,CASH
2022-05-06,0.0,18.30032981946171,CASH,CASH
2022-05-07,0.0,18.30032981946171,CASH,CASH
2022-05-08,0.0,18.30032981946171,CASH,CASH
2022-05-09,0.0,18.30032981946171,CASH,CASH
2022-05-10,0.0,18.30032981946171,CASH,CASH
2022-05-11,0.0,18.30032981946171,CASH,CASH
2022-05-12,0.0,18.30032981946171,CASH,CASH
2022-05-13,0.0,18.30032981946171,CASH,CASH
2022-05-14,0.0,18.30032981946171,CASH,CASH
2022-05-15,0.0,18.30032981946171,CASH,CASH
2022-05-16,0.0,18.30032981946171,CASH,CASH
2022-05-17,0.0,18.30032981946171,CASH,CASH
2022-05-18,0.0,18.30032981946171,CASH,CASH
2022-05-19,0.0,18.30032981946171,CASH,CASH
2022-05-20,0.0,18.30032981946171,CASH,CASH
2022-05-21,0.0,18.30032981946171,CASH,CASH
2022-05-22,0.0,18.30032981946171,CASH,CASH
2022-05-23,0.0,18.30032981946171,CASH,CASH
2022-05-24,0.0,18.30032981946171,CASH,CASH
2022-05-25,0.0,18.30032981946171,CASH,CASH
2022-05-26,0.0,18.30032981946171,CASH,CASH
2022-05-27,0.0,18.30032981946171,CASH,CASH
2022-05-28,0.0,18.30032981946171,CASH,CASH
2022-05-29,0.0,18.30032981946171,CASH,CASH
2022-05-30,0.0,18.30032981946171,CASH,CASH
2022-05-31,0.0,18.30032981946171,CASH,CASH
2022-06-01,0.0,18.30032981946171,CASH,CASH
2022-06-02,0.0,18.30032981946171,CASH,CASH
2022-06-03,0.0,18.30032981946171,CASH,CASH
2022-06-04,0.0,18.30032981946171,CASH,CASH
2022-06-05,0.0,18.30032981946171,CASH,CASH
2022-06-06,0.0,18.30032981946171,CASH,CASH
2022-06-07,0.0,18.30032981946171,CASH,CASH
2022-06-08,0.0,18.30032981946171,CASH,CASH
2022-06-09,0.0,18.30032981946171,CASH,CASH
2022-06-10,0.0,18.30032981946171,CASH,CASH
2022-06-11,0.0,18.30032981946171,CASH,CASH
2022-06-12,0.0,18.30032981946171,CASH,CASH
2022-06-13,0.0,18.30032981946171,CASH,CASH
2022-06-14,0.0,18.30032981946171,CASH,CASH
2022-06-15,0.0,18.30032981946171,CASH,CASH
2022-06-16,0.0,18.30032981946171,CASH,CASH
2022-06-17,0.0,18.30032981946171,CASH,CASH
2022-06-18,0.0,18.30032981946171,CASH,CASH
2022-06-19,0.0,18.30032981946171,CASH,CASH
2022-06-20,0.0,18.30032981946171,CASH,CASH
2022-06-21,0.0,18.30032981946171,CASH,CASH
2022-06-22,0.0,18.30032981946171,CASH,CASH
2022-06-23,0.0,18.30032981946171,CASH,CASH
2022-06-24,0.0,18.30032981946171,CASH,CASH
2022-06-25,0.0,18.30032981946171,CASH,CASH
2022-06-26,0.0,18.30032981946171,CASH,CASH
2022-06-27,0.0,18.30032981946171,CASH,CASH
2022-06-28,0.0,18.30032981946171,CASH,CASH
2022-06-29,0.0,18.30032981946171,CASH,CASH
2022-06-30,0.0,18.30032981946171,CASH,CASH
2022-07-01,0.0,18.30032981946171,CASH,CASH
2022-07-02,0.0,18.30032981946171,CASH,CASH
2022-07-03,0.0,18.30032981946171,CASH,CASH
2022-07-04,0.0,18.30032981946171,CASH,CASH
2022-07-05,0.0,18.30032981946171,CASH,CASH
2022-07-06,0.0,18.30032981946171,CASH,CASH
2022-07-07,0.0,18.30032981946171,CASH,CASH
2022-07-08,0.0,18.30032981946171,CASH,CASH
2022-07-09,0.0,18.30032981946171,CASH,CASH
2022-07-10,0.0,18.30032981946171,CASH,CASH
2022-07-11,0.0,18.30032981946171,CASH,CASH
2022-07-12,0.0,18.30032981946171,CASH,CASH
2022-07-13,0.0,18.30032981946171,CASH,CASH
2022-07-14,0.0,18.30032981946171,CASH,CASH
2022-07-15,0.0,18.30032981946171,CASH,CASH
2022-07-16,0.0,18.30032981946171,CASH,CASH
2022-07-17,0.0,18.30032981946171,CASH,CASH
2022-07-18,0.0,18.30032981946171,CASH,CASH
2022-07-19,0.0,18.30032981946171,CASH,CASH
2022-07-20,0.0,18.30032981946171,CASH,CASH
2022-07-21,0.0,18.30032981946171,CASH,CASH
2022-07-22,0.0,18.30032981946171,CASH,CASH
2022-07-23,0.0,18.30032981946171,CASH,CASH
2022-07-24,0.0,18.30032981946171,CASH,CASH
2022-07-25,0.0,18.30032981946171,CASH,CASH
2022-07-26,0.0,18.30032981946171,CASH,CASH
2022-07-27,0.0,18.30032981946171,CASH,CASH
2022-07-28,0.0,18.30032981946171,CASH,CASH
2022-07-29,0.0,18.30032981946171,CASH,CASH
2022-07-30,0.0,18.30032981946171,CASH,CASH
2022-07-31,0.0,18.30032981946171,CASH,CASH
2022-08-01,0.0,18.30032981946171,CASH,CASH
2022-08-02,0.0,18.30032981946171,CASH,CASH
2022-08-03,0.0,18.30032981946171,CASH,CASH
2022-08-04,0.0,18.30032981946171,CASH,CASH
2022-08-05,0.0,18.30032981946171,CASH,CASH
2022-08-06,0.0,18.30032981946171,CASH,CASH
2022-08-07,0.0,18.30032981946171,CASH,CASH
2022-08-08,0.0,18.30032981946171,CASH,CASH
2022-08-09,0.0,18.30032981946171,CASH,CASH
2022-08-10,0.0,18.30032981946171,CASH,CASH
2022-08-11,0.0,18.30032981946171,CASH,CASH
2022-08-12,0.0,18.30032981946171,CASH,CASH
2022-08-13,0.0,18.30032981946171,CASH,CASH
2022-08-14,0.0,18.30032981946171,CASH,CASH
2022-08-15,0.0,18.30032981946171,CASH,CASH
2022-08-16,0.0,18.30032981946171,CASH,CASH
2022-08-17,0.0,18.30032981946171,CASH,CASH
2022-08-18,0.0,18.30032981946171,CASH,CASH
2022-08-19,0.0,18.30032981946171,CASH,CASH
2022-08-20,0.0,18.30032981946171,CASH,CASH
2022-08-21,0.0,18.30032981946171,CASH,CASH
2022-08-22,0.0,18.30032981946171,CASH,CASH
2022-08-23,0.0,18.30032981946171,CASH,CASH
2022-08-24,0.0,18.30032981946171,CASH,CASH
2022-08-25,0.0,18.30032981946171,CASH,CASH
2022-08-26,0.0,18.30032981946171,CASH,CASH
2022-08-27,0.0,18.30032981946171,CASH,CASH
2022-08-28,0.0,18.30032981946171,CASH,CASH
2022-08-29,0.0,18.30032981946171,CASH,CASH
2022-08-30,0.0,18.30032981946171,CASH,CASH
2022-08-31,0.0,18.30032981946171,CASH,CASH
2022-09-01,0.0,18.30032981946171,CASH,CASH
2022-09-02,0.0,18.30032981946171,CASH,CASH
2022-09-03,0.0,18.30032981946171,CASH,CASH
2022-09-04,0.0,18.30032981946171,CASH,CASH
2022-09-05,0.0,18.30032981946171,CASH,CASH
2022-09-06,0.0,18.30032981946171,CASH,CASH
2022-09-07,0.0,18.30032981946171,CASH,CASH
2022-09-08,0.0,18.30032981946171,CASH,CASH
2022-09-09,0.0,18.30032981946171,CASH,CASH
2022-09-10,0.0,18.30032981946171,CASH,CASH
2022-09-11,0.0,18.30032981946171,CASH,CASH
2022-09-12,0.0,18.30032981946171,CASH,CASH
2022-09-13,0.0,18.30032981946171,CASH,CASH
2022-09-14,0.0,18.30032981946171,CASH,CASH
2022-09-15,0.0,18.30032981946171,CASH,CASH
2022-09-16,0.0,18.30032981946171,CASH,CASH
2022-09-17,0.0,18.30032981946171,CASH,CASH
2022-09-18,0.0,18.30032981946171,CASH,CASH
2022-09-19,0.0,18.30032981946171,CASH,CASH
2022-09-20,0.0,18.30032981946171,CASH,CASH
2022-09-21,0.0,18.30032981946171,CASH,CASH
2022-09-22,0.0,18.30032981946171,CASH,CASH
2022-09-23,0.0,18.30032981946171,CASH,CASH
2022-09-24,0.0,18.30032981946171,CASH,CASH
2022-09-25,0.0,18.30032981946171,CASH,CASH
2022-09-26,0.0,18.30032981946171,CASH,CASH
2022-09-27,0.0,18.30032981946171,CASH,CASH
2022-09-28,0.0,18.30032981946171,CASH,CASH
2022-09-29,0.0,18.30032981946171,CASH,CASH
2022-09-30,0.0,18.30032981946171,CASH,CASH
2022-10-01,0.0,18.30032981946171,CASH,CASH
2022-10-02,0.0,18.30032981946171,CASH,CASH
2022-10-03,0.0,18.30032981946171,CASH,CASH
2022-10-04,0.0,18.30032981946171,CASH,CASH
2022-10-05,0.0,18.30032981946171,CASH,CASH
2022-10-06,0.0,18.30032981946171,CASH,CASH
2022-10-07,0.0,18.30032981946171,CASH,CASH
2022-10-08,0.0,18.30032981946171,CASH,CASH
2022-10-09,0.0,18.30032981946171,CASH,CASH
2022-10-10,0.0,18.30032981946171,CASH,CASH
2022-10-11,0.0,18.30032981946171,CASH,CASH
2022-10-12,0.0,18.30032981946171,CASH,CASH
2022-10-13,0.0,18.30032981946171,CASH,CASH
2022-10-14,0.0,18.30032981946171,CASH,CASH
2022-10-15,0.0,18.30032981946171,CASH,CASH
2022-10-16,0.0,18.30032981946171,CASH,CASH
2022-10-17,0.0,18.30032981946171,CASH,CASH
2022-10-18,0.0,18.30032981946171,CASH,CASH
2022-10-19,0.0,18.30032981946171,CASH,CASH
2022-10-20,0.0,18.30032981946171,CASH,CASH
2022-10-21,0.0,18.30032981946171,CASH,CASH
2022-10-22,0.0,18.30032981946171,CASH,CASH
2022-10-23,0.0,18.30032981946171,CASH,CASH
2022-10-24,0.0,18.30032981946171,CASH,CASH
2022-10-25,0.0,18.30032981946171,CASH,CASH
2022-10-26,0.0,18.30032981946171,CASH,CASH
2022-10-27,0.0,18.30032981946171,CASH,CASH
2022-10-28,0.0,18.30032981946171,CASH,CASH
2022-10-29,0.0,18.30032981946171,CASH,CASH
2022-10-30,0.0,18.30032981946171,CASH,CASH
2022-10-31,0.0,18.30032981946171,CASH,CASH
2022-11-01,0.0,18.30032981946171,CASH,CASH
2022-11-02,0.0,18.30032981946171,CASH,CASH
2022-11-03,0.0,18.30032981946171,CASH,CASH
2022-11-04,0.0,18.30032981946171,CASH,CASH
2022-11-05,0.0,18.30032981946171,BASE,0.0
2022-11-06,0.0,18.30032981946171,BASE,0.0
2022-11-07,0.0,18.30032981946171,BASE,0.0
2022-11-08,0.0,18.30032981946171,BASE,0.0
2022-11-09,0.0,18.30032981946171,CASH,CASH
2022-11-10,0.0,18.30032981946171,CASH,CASH
2022-11-11,0.0,18.30032981946171,CASH,CASH
2022-11-12,0.0,18.30032981946171,CASH,CASH
2022-11-13,0.0,18.30032981946171,CASH,CASH
2022-11-14,0.0,18.30032981946171,CASH,CASH
2022-11-15,0.0,18.30032981946171,CASH,CASH
2022-11-16,0.0,18.30032981946171,CASH,CASH
2022-11-17,0.0,18.30032981946171,CASH,CASH
2022-11-18,0.0,18.30032981946171,CASH,CASH
2022-11-19,0.0,18.30032981946171,CASH,CASH
2022-11-20,0.0,18.30032981946171,CASH,CASH
2022-11-21,0.0,18.30032981946171,CASH,CASH
2022-11-22,0.0,18.30032981946171,CASH,CASH
2022-11-23,0.0,18.30032981946171,CASH,CASH
2022-11-24,0.0,18.30032981946171,CASH,CASH
2022-11-25,0.0,18.30032981946171,CASH,CASH
2022-11-26,0.0,18.30032981946171,CASH,CASH
2022-11-27,0.0,18.30032981946171,CASH,CASH
2022-11-28,0.0,18.30032981946171,CASH,CASH
2022-11-29,0.0,18.30032981946171,CASH,CASH
2022-11-30,0.0,18.30032981946171,CASH,CASH
2022-12-01,0.0,18.30032981946171,CASH,CASH
2022-12-02,0.0,18.30032981946171,CASH,CASH
2022-12-03,0.0,18.30032981946171,CASH,CASH
2022-12-04,0.0,18.30032981946171,CASH,CASH
2022-12-05,0.0,18.30032981946171,CASH,CASH
2022-12-06,0.0,18.30032981946171,CASH,CASH
2022-12-07,0.0,18.30032981946171,CASH,CASH
2022-12-08,0.0,18.30032981946171,CASH,CASH
2022-12-09,0.0,18.30032981946171,CASH,CASH
2022-12-10,0.0,18.30032981946171,CASH,CASH
2022-12-11,0.0,18.30032981946171,CASH,CASH
2022-12-12,0.0,18.30032981946171,CASH,CASH
2022-12-13,0.0,18.30032981946171,CASH,CASH
2022-12-14,0.0,18.30032981946171,CASH,CASH
2022-12-15,0.0,18.30032981946171,CASH,CASH
2022-12-16,0.0,18.30032981946171,CASH,CASH
2022-12-17,0.0,18.30032981946171,CASH,CASH
2022-12-18,0.0,18.30032981946171,CASH,CASH
2022-12-19,0.0,18.30032981946171,CASH,CASH
2022-12-20,0.0,18.30032981946171,CASH,CASH
2022-12-21,0.0,18.30032981946171,CASH,CASH
2022-12-22,0.0,18.30032981946171,CASH,CASH
2022-12-23,0.0,18.30032981946171,CASH,CASH
2022-12-24,0.0,18.30032981946171,CASH,CASH
2022-12-25,0.0,18.30032981946171,CASH,CASH
2022-12-26,0.0,18.30032981946171,CASH,CASH
2022-12-27,0.0,18.30032981946171,CASH,CASH
2022-12-28,0.0,18.30032981946171,CASH,CASH
2022-12-29,0.0,18.30032981946171,CASH,CASH
2022-12-30,0.0,18.30032981946171,CASH,CASH
2022-12-31,0.0,18.30032981946171,CASH,CASH
2023-01-01,0.0,18.30032981946171,CASH,CASH
2023-01-02,0.0,18.30032981946171,CASH,CASH
2023-01-03,0.0,18.30032981946171,CASH,CASH
2023-01-04,0.0,18.30032981946171,CASH,CASH
2023-01-05,0.0,18.30032981946171,CASH,CASH
2023-01-06,0.0,18.30032981946171,CASH,CASH
2023-01-07,0.0,18.30032981946171,CASH,CASH
2023-01-08,0.0,18.30032981946171,CASH,CASH
2023-01-09,0.0,18.30032981946171,CASH,CASH
2023-01-10,0.0,18.30032981946171,CASH,CASH
2023-01-11,0.0,18.30032981946171,CASH,CASH
2023-01-12,0.0,18.30032981946171,CASH,CASH
2023-01-13,0.0171709961730253,18.61456471275679,BASE,0.0
2023-01-14,-0.0053506375227685,18.51496492433471,BASE,0.3066433832692925
2023-01-15,-0.0167105413757584,18.205569836895897,BASE,0.0140927453420983
2023-01-16,0.0129204981957862,18.44079486912677,BASE,0.0468547091346048
2023-01-17,-0.05056308894507,17.50837131794132,BASE,0.0118558266493618
2023-01-18,-0.0216391819940656,17.12950448457271,BTC,BTC
2023-01-19,0.0190603589317261,17.45599898837128,BTC,BTC
2023-01-20,0.0757237588620507,18.77783284646291,BTC,BTC
2023-01-21,0.0051325240292035,18.874210524763747,BTC,BTC
2023-01-22,-0.0033212559061251,18.811524441584925,BTC,BTC
2023-01-23,0.009184917306239,18.98430673798518,BTC,BTC
2023-01-24,-0.0123736442599093,18.74940167988835,BTC,BTC
2023-01-25,0.0189127415897836,19.10400426882313,BTC,BTC
2023-01-26,-0.0022241070832323,19.06151491761074,BTC,BTC
2023-01-27,0.0028036063130034,19.114955901169164,BTC,BTC
2023-01-28,-0.0022345342148967,19.07224287819176,BTC,BTC
2023-01-29,-0.0365879375790807,18.37442884627141,BASE,0.0285941507750639
2023-01-30,0.0297690708109885,18.921418519707533,BASE,0.0174959184870614
2023-01-31,0.0663194813476457,20.176277182296275,BASE,0.0579303747021948
2023-02-01,-0.0168444134356622,19.83641962784516,BASE,0.0
2023-02-02,0.0123682076236817,20.08176058431282,BASE,0.0373491452968611
2023-02-03,-0.0135189264970958,19.81027673904122,BASE,0.0587001096619668
2023-02-04,-0.0190843569180795,19.43221034710743,BASE,0.0430034847667613
2023-02-05,-0.0072441270826864,19.291440945855488,BASE,0.0233136802263503
2023-02-06,0.0513916397373084,20.282859728958453,BASE,0.0
2023-02-07,-0.0162601626016259,19.953057131739616,BASE,0.0174411289722695
2023-02-08,-0.0722636565208626,18.51117626463044,BASE,0.0342014732295717
2023-02-09,-0.0015000000000001,18.48340950023349,BASE,0.0509632080903694
2023-02-10,0.0,18.48340950023349,BASE,0.0
2023-02-11,-0.0202738650827321,18.108679349756866,BASE,0.0
2023-02-12,-0.0014999999999999,18.08151633073223,BASE,0.0514504628722565
2023-02-13,0.0,18.08151633073223,BASE,0.0
2023-02-14,0.0715536422458775,19.37531468152444,BASE,0.0
2023-02-15,-0.0415288854308497,18.57067945792875,BASE,0.0261745826714321
2023-02-16,0.0159309994926433,18.866528942951057,BASE,0.0193905146429913
2023-02-17,-0.0040950858969237,18.789268886352875,BASE,0.135325520184929
2023-02-18,-0.0228663123056862,18.359627596002017,BASE,0.0484088113871197
2023-02-19,-0.0146228780100642,18.09115700135547,BTC,BTC
2023-02-20,0.0235022099757085,18.51633917190484,BTC,BTC
2023-02-21,-0.0157007028363027,18.225619632950565,BTC,BTC
2023-02-22,-0.0072418136020149,18.093633092787517,BASE,0.0
2023-02-23,-0.0321387038799028,17.512127176706805,BASE,0.0354911332858299
2023-02-24,0.0174767886400875,17.818182922012443,BASE,0.012677140467642
2023-02-25,0.0227589908749328,18.223706784542408,BASE,0.0
2023-02-26,-0.0125957804135614,17.99416497556318,BASE,0.0165794087674453
2023-02-27,-0.0028702030402889,17.942518068542856,BASE,0.0141835020330374
2023-02-28,0.0424307036247333,18.703831734990622,BASE,0.0
2023-03-01,-0.0244426263039475,18.24666096544033,BASE,0.0049633200027854
2023-03-02,-0.0506342383897685,17.32275518429894,BASE,0.0227244132455285
2023-03-03,-0.0014999999999998,17.296771051522494,BASE,0.0511644610832996
2023-03-04,0.0,17.296771051522494,BASE,0.0
2023-03-05,0.0,17.296771051522494,BASE,0.0
2023-03-06,0.0,17.296771051522494,BASE,0.0
2023-03-07,0.0,17.296771051522494,BASE,0.0
2023-03-08,0.0,17.296771051522494,BASE,0.0
2023-03-09,0.0,17.296771051522494,BASE,0.0
2023-03-10,0.0,17.296771051522494,BASE,0.0
2023-03-11,0.0,17.296771051522494,BASE,0.0
2023-03-12,0.0,17.296771051522494,BASE,0.0
2023-03-13,0.0,17.296771051522494,BASE,0.0
2023-03-14,0.0,17.296771051522494,BASE,0.0
2023-03-15,-0.0155956062343511,17.027017421077225,BTC,BTC
2023-03-16,0.0293638303426795,17.526995871871584,BTC,BTC
2023-03-17,0.0958586779034817,19.20711052376898,BTC,BTC
2023-03-18,-0.0178002440579767,18.86521926879736,BTC,BTC
2023-03-19,0.0395941799105006,19.612172154577163,BTC,BTC
2023-03-20,-0.0091467196608714,19.432785113938497,BTC,BTC
2023-03-21,0.0140152202564418,19.70513987750645,BTC,BTC
2023-03-22,-0.0304033342975584,19.10603792243047,BTC,BTC
2023-03-23,0.0383267091042998,19.838309480019184,BTC,BTC
2023-03-24,-0.0297200146596213,19.24871463145091,BTC,BTC
2023-03-25,0.0003088750210802,19.254660078588465,BTC,BTC
2023-03-26,0.0183920518371114,19.608792784859823,BTC,BTC
2023-03-27,-0.0301465422151347,19.01765548538322,BTC,BTC
2023-03-28,0.0050197401576632,19.113119174327803,BTC,BTC
2023-03-29,0.0398931516627922,19.87560173629829,BTC,BTC
2023-03-30,-0.011290504645732,19.65119616255789,BTC,BTC
2023-03-31,0.015585191231934,19.957463812687603,BTC,BTC
2023-04-01,-0.0004436971814163,19.948608742245696,BTC,BTC
2023-04-02,-0.0098711090289052,19.751693850376014,BTC,BTC
2023-04-03,-0.0132000467132639,19.49097056888497,BTC,BTC
2023-04-04,0.0131464028776979,19.747206720460884,BTC,BTC
2023-04-05,0.000161190280155,19.75038977824444,BTC,BTC
2023-04-06,-0.0048345740736336,19.654905055878377,BTC,BTC
2023-04-07,-0.0045477212880726,19.56552002574071,BTC,BTC
2023-04-08,0.001148484949472,19.587990731018863,BTC,BTC
2023-04-09,0.0137939279228072,19.85818606331516,BTC,BTC
2023-04-10,0.0463773171358605,20.77915545611645,BTC,BTC
2023-04-11,0.0189990059836677,21.17393875496277,BTC,BTC
2023-04-12,0.0162529731762539,21.51807821358282,BASE,0.0460257741797328
2023-04-13,0.040727416861745,22.394453955051045,BASE,0.0341547362381269
2023-04-14,-0.0044714498640469,22.29431827695833,BASE,0.0
2023-04-15,0.0134267674351862,22.59365890358907,BASE,0.0383084639412779
2023-04-16,-0.0210839819320611,22.117294607486645,BASE,0.0442554559523336
2023-04-17,0.0142237222757954,22.431884863475485,BASE,0.0379406998299292
2023-04-18,-0.0807083432374613,20.621444600450893,BASE,0.0370017679202827
2023-04-19,0.0047835013161092,20.720087307837225,BASE,0.0630463165947431
2023-04-20,-0.0484822283296791,19.71553130396777,BASE,0.0
2023-04-21,-0.0014999999999999,19.68595800701182,BASE,0.058227591423046
2023-04-22,-0.0079882400648824,19.52870184854461,BASE,0.0
2023-04-23,-0.010827067669173,19.31726327213932,BASE,0.0157166818197993
2023-04-24,0.0257107705919068,19.81392499659276,BASE,0.0288097766028906
2023-04-25,0.0040458234558116,19.894088639095667,BASE,0.0132514043489917
2023-04-26,0.0372151753510168,20.634450636248285,BASE,0.0134446708407662
2023-04-27,-0.0054650445139701,20.52168244499987,BASE,0.0121269299121407
2023-04-28,-0.0027719306624999,20.464797764184485,BASE,0.0506956759514981
2023-04-29,9.442208382015592e-05,20.46673009303434,BASE,0.0233685215715907
2023-04-30,-0.03985022513778,19.651126290992742,BASE,0.048367833274987
2023-05-01,0.018494158068093,20.01455732683442,BASE,0.0604073530984532
2023-05-02,0.0187371663244353,20.389573416377264,BASE,0.0
2023-05-03,-0.0094769159957776,20.196343141920515,BASE,0.0032343301126194
2023-05-04,0.0231446805205326,20.66378105162332,BASE,0.0083536303021152
2023-05-05,-0.0222808476083024,20.203374495000773,BASE,0.0387762920590728
2023-05-06,-0.0144931052890646,19.91056486125032,BASE,0.0128335830848957
2023-05-07,-0.0267783089049986,19.377393604922748,BASE,0.0164147963772223
2023-05-08,-0.0014644659199047,19.34901607237176,BASE,0.0166627019685824
2023-05-09,-0.0014999999999998,19.3199925482632,BASE,0.029646167116662
2023-05-10,0.0,19.3199925482632,BASE,0.0
2023-05-11,0.0,19.3199925482632,BASE,0.0
2023-05-12,0.0,19.3199925482632,BASE,0.0
2023-05-13,0.0,19.3199925482632,BASE,0.0
2023-05-14,0.0,19.3199925482632,BASE,0.0
2023-05-15,0.0,19.3199925482632,BASE,0.0
2023-05-16,0.0,19.3199925482632,BASE,0.0
2023-05-17,0.0,19.3199925482632,BASE,0.0
2023-05-18,0.0,19.3199925482632,BASE,0.0
2023-05-19,0.0,19.3199925482632,BASE,0.0
2023-05-20,0.0,19.3199925482632,BASE,0.0
2023-05-21,0.0,19.3199925482632,BASE,0.0
2023-05-22,0.0,19.3199925482632,BASE,0.0
2023-05-23,0.0,19.3199925482632,BASE,0.0
2023-05-24,0.0,19.3199925482632,BASE,0.0
2023-05-25,0.0,19.3199925482632,BASE,0.0
2023-05-26,0.0,19.3199925482632,BASE,0.0
2023-05-27,0.001869621565578,19.35611362297824,BASE,0.0
2023-05-28,-0.0170498579178508,19.026094635864684,BASE,0.041715573451825
2023-05-29,0.0032851511169513,19.08859823190892,BASE,0.0431909367560249
2023-05-30,-0.0148002619515389,18.806081977788985,BASE,0.0490803968005577
2023-05-31,-0.0059824514756712,18.69357550490937,BASE,0.00730746656249
2023-06-01,-0.0014999999999998,18.665535141652008,BASE,0.0476767668926143
2023-06-02,-0.012266997338495,18.43656507174778,BASE,0.0
2023-06-03,-0.0047694753577106,18.348632328957247,BASE,0.0227033368610415
2023-06-04,-0.0376013762595232,17.658698500908475,BASE,0.037730153846531
2023-06-05,-0.0014999999999998,17.632210453157114,BASE,0.0
2023-06-06,0.0,17.632210453157114,BASE,0.0
2023-06-07,0.0,17.632210453157114,BASE,0.0
2023-06-08,0.0,17.632210453157114,BASE,0.0
2023-06-09,0.0,17.632210453157114,BASE,0.0
2023-06-10,0.0,17.632210453157114,BASE,0.0
2023-06-11,0.0,17.632210453157114,BASE,0.0
2023-06-12,0.0,17.632210453157114,BASE,0.0
2023-06-13,0.0,17.632210453157114,BASE,0.0
2023-06-14,0.0,17.632210453157114,BASE,0.0
2023-06-15,0.0,17.632210453157114,BASE,0.0
2023-06-16,0.0,17.632210453157114,BASE,0.0
2023-06-17,0.0,17.632210453157114,BASE,0.0
2023-06-18,0.0,17.632210453157114,BASE,0.0
2023-06-19,0.0,17.632210453157114,BASE,0.0
2023-06-20,0.0,17.632210453157114,BASE,0.0
2023-06-21,0.0,17.632210453157114,BASE,0.0
2023-06-22,0.0,17.632210453157114,BASE,0.0
2023-06-23,0.0,17.632210453157114,BASE,0.0
2023-06-24,0.0,17.632210453157114,BASE,0.0
2023-06-25,0.0,17.632210453157114,BASE,0.0
2023-06-26,0.0,17.632210453157114,BASE,0.0
2023-06-27,0.0,17.632210453157114,BASE,0.0
2023-06-28,0.0,17.632210453157114,BASE,0.0
2023-06-29,0.0,17.632210453157114,BASE,0.0
2023-06-30,0.0,17.632210453157114,BASE,0.0
2023-07-01,-0.0174202692208127,17.32505260010509,BASE,0.0
2023-07-02,0.0010177892427556,17.34268585227165,BTC,BTC
2023-07-03,0.0176101339679257,17.648092873493805,BTC,BTC
2023-07-04,-0.0125076228808391,17.42735718326612,BTC,BTC
2023-07-05,-0.0085060021432393,17.27912004571426,BTC,BTC
2023-07-06,-0.0199765217354247,16.933943328552036,BTC,BTC
2023-07-07,0.0150280494376564,17.18842746606799,BTC,BTC
2023-07-08,-0.0019795878687217,17.154401463573755,BTC,BTC
2023-07-09,-0.004091844608965,17.08420831842501,BTC,BTC
2023-07-10,0.0083174434554094,17.226305255093944,BTC,BTC
2023-07-11,0.0069226942245994,17.345557698994572,BTC,BTC
2023-07-12,-0.0079060547774318,17.208422769681217,BTC,BTC
2023-07-13,0.0353597761685318,17.81690874703061,BTC,BTC
2023-07-14,-0.0363137167878533,17.169910568755913,BTC,BTC
2023-07-15,-0.0007419501379155,17.157171351241427,BTC,BTC
2023-07-16,-0.001899336800319,17.124584104304635,BTC,BTC
2023-07-17,-0.0023758909591095,17.083897959752708,BASE,0.0855040014141603
2023-07-18,0.0066432689897217,17.197390889292304,BASE,0.0572985923423479
2023-07-19,0.0052297347777361,17.28732868251236,BASE,0.0473482466292523
2023-07-20,-0.0037160906726122,17.223087401640893,BASE,0.2038808942895091
2023-07-21,0.0431431058062914,17.96614488372089,BASE,0.0405328564613407
2023-07-22,-0.0015000000000001,17.939195666395307,BASE,0.0
2023-07-23,-0.0241700251889169,17.50560485526962,BASE,0.0
2023-07-24,-0.0014999999999999,17.479346447986718,BASE,0.056096209032928
2023-07-25,0.0,17.479346447986718,BASE,0.0
2023-07-26,0.0,17.479346447986718,BASE,0.0
2023-07-27,0.0,17.479346447986718,BASE,0.0
2023-07-28,0.0,17.479346447986718,BASE,0.0
2023-07-29,-0.0403127853881277,16.774705305904295,BASE,0.0
2023-07-30,-0.0014999999999997,16.749543247945443,BASE,0.0471194946533034
2023-07-31,0.0,16.749543247945443,BASE,0.0
2023-08-01,0.0,16.749543247945443,BASE,0.0
2023-08-02,0.0,16.749543247945443,BASE,0.0
2023-08-03,0.0,16.749543247945443,BASE,0.0
2023-08-04,0.0,16.749543247945443,BASE,0.0
2023-08-05,0.0,16.749543247945443,BASE,0.0
2023-08-06,0.0,16.749543247945443,BASE,0.0
2023-08-07,0.0,16.749543247945443,BASE,0.0
2023-08-08,0.0,16.749543247945443,BASE,0.0
2023-08-09,0.0,16.749543247945443,BASE,0.0
2023-08-10,0.0,16.749543247945443,BASE,0.0
2023-08-11,0.0,16.749543247945443,BASE,0.0
2023-08-12,0.0,16.749543247945443,BASE,0.0
2023-08-13,0.0,16.749543247945443,BASE,0.0
