ts,old_baseline,phase42_full12,phase45_without_BNBUSDT,phase45_without_BNBUSDT_and_DOGEUSDT
2024-08-23,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-08-24,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-08-25,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-08-26,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-08-27,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-08-28,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-08-29,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-08-30,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-08-31,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-01,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-02,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-03,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-04,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-05,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-06,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-07,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-08,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-09,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-10,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-11,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-12,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-13,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-14,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-15,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-16,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-17,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-18,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-19,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-20,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-21,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-22,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-23,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-24,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-25,9.620480065535942,29.529769519497965,42.97512604738484,39.497519286052345
2024-09-26,9.620480065535942,29.870980994716078,43.47169633543366,39.95390641816833
2024-09-27,9.620480065535942,29.85173422861123,43.44368622181547,39.928162921764866
2024-09-28,9.620480065535942,30.121188954079035,43.83582781247016,40.288571871413296
2024-09-29,9.620480065535942,30.024955123554818,43.695777244379194,40.159854389396
2024-09-30,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-01,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-02,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-03,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-04,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-05,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-06,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-07,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-08,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-09,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-10,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-11,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-12,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-13,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-14,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-15,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-16,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-17,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-18,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-19,9.620480065535942,29.979917690869488,43.63023357851263,40.09961460781191
2024-10-20,9.620480065535942,30.260192613787414,44.03812196830741,40.09961460781191
2024-10-21,9.620480065535942,30.623162095897236,44.56635701716968,40.09961460781191
2024-10-22,9.620480065535942,30.623162095897236,44.56635701716968,40.03946518590019
2024-10-23,9.620480065535942,30.57722735275339,44.499507481643924,39.97940598812134
2024-10-24,9.620480065535942,30.159827765032237,43.892059466088,39.97940598812134
2024-10-25,9.620480065535942,30.11458802338469,43.82622137688887,39.97940598812134
2024-10-26,9.620480065535942,30.11458802338469,43.82622137688887,39.97940598812134
2024-10-27,9.620480065535942,30.11458802338469,43.82622137688887,39.97940598812134
2024-10-28,9.620480065535942,30.454560080747342,44.320987921141835,39.97940598812134
2024-10-29,9.620480065535942,30.98563779712838,45.09387345915332,40.61661232932287
2024-10-30,9.620480065535942,30.839133599506024,44.88066365556394,40.42457160908966
2024-10-31,9.620480065535942,30.792874899106767,44.8133426600806,40.36393475167603
2024-11-01,9.620480065535942,30.792874899106767,44.8133426600806,40.36393475167603
2024-11-02,9.620480065535942,30.792874899106767,44.8133426600806,40.36393475167603
2024-11-03,9.620480065535942,30.792874899106767,44.8133426600806,40.36393475167603
2024-11-04,9.620480065535942,30.792874899106767,44.8133426600806,40.36393475167603
2024-11-05,9.620480065535942,30.792874899106767,44.8133426600806,40.36393475167603
2024-11-06,9.620480065535942,30.29189851132514,44.08426404680313,39.70724458244683
2024-11-07,9.654121700543376,30.443263400825828,44.3045476897603,39.90565679772452
2024-11-08,9.627091608987014,30.35802683322046,44.18050160689912,39.79392694903216
2024-11-09,10.117380230626356,31.904100739679937,46.43052665246535,41.82055247477706
2024-11-10,10.698213312843492,33.73569713574096,49.09607695202613,44.22144676166149
2024-11-11,10.192994487598238,32.14254239323017,46.77753444436506,42.13310670615422
2024-11-12,10.443245496678003,32.93168278549486,47.925982548718366,43.167528188644894
2024-11-13,10.09084986270846,31.820439998320133,46.308773893684716,41.710888251589445
2024-11-14,10.519149668059121,33.17103865382276,48.274320811391945,43.48128079158547
2024-11-15,10.467710658985323,33.00883111688826,48.038257697489435,43.26865581069275
2024-11-16,10.383248534078417,32.742488636889306,47.65064540535249,42.91952860124894
2024-11-17,10.453539545620503,32.96414399254593,47.97322384072198,43.210079007549034
2024-11-18,10.635574741259237,33.53817294939438,48.80861697709992,43.96252798919562
2024-11-19,10.863212805092704,34.25600578310998,49.8532900988969,44.90347805500281
2024-11-20,11.327593210992488,35.72038084005522,51.98441755694616,46.82301104580629
2024-11-21,11.393827929677652,35.92924510029119,52.28838091516025,47.09679462073214
2024-11-22,11.253311886488772,35.48614244967926,51.643526838347874,46.515966538385285
2024-11-23,11.279539397206642,35.56884816252387,51.76388972949707,46.624378890521584
2024-11-24,10.71613527562996,33.79221217156629,49.178324149606276,44.29552783483236
2024-11-25,10.59575302921646,33.41259934400654,48.625867785095444,43.79792352043411
2024-11-26,11.044854792538944,34.82879479903505,50.68687873025024,45.65430169654424
2024-11-27,11.019607760279204,34.749180922494716,50.571015435848885,45.549942187127485
2024-11-28,11.228840250236463,35.40897370337721,51.53122197944745,46.41481215605462
2024-11-29,11.107633065425759,35.02675951883288,50.974979820258056,45.913797929332986
2024-11-30,11.197176902426385,35.31485418851121,51.3942484073302,46.29143835710413
2024-12-01,11.909343292826653,37.66690528793908,54.81722441129332,49.3745553905406
2024-12-02,23.35524607742566,73.86803960087238,107.50128986359512,96.82774799212804
2024-12-03,24.72797421626894,78.20970811445389,113.8197865760036,102.51889651820133
2024-12-04,24.389058315550884,77.13778392694535,112.25979888151774,101.11379621155235
2024-12-05,25.765791405026672,81.49211930992918,118.5967298830537,106.821548730976
2024-12-06,25.748716744629277,81.43811552481705,118.51813734711476,106.75075945697182
2024-12-07,25.799811860459965,81.59971930441672,118.7533218037169,106.96259302031262
2024-12-08,23.91741109249838,75.64605673064068,110.08886543595948,99.15840947302186
2024-12-09,23.377787391260036,73.93933333322927,107.6050447246821,96.92120128515398
2024-12-10,24.689379040502754,78.08763918131365,113.64213778722086,102.35888604601828
2024-12-11,25.010253790612243,79.10250276568485,115.11908431165803,100.91742494110017
2024-12-12,25.17255971340859,79.61584440605253,115.8661582664888,101.26958388462862
2024-12-13,24.93731599600904,78.87181489871533,114.78336072417552,100.32319489424574
2024-12-14,25.50947820102355,80.6814511696423,117.41695211714783,102.62501199493046
2024-12-15,25.68441292924589,81.23473523220612,118.22215489101266,103.32877702064656
2024-12-16,25.083707046661406,79.33482093560116,117.95117908761348,100.91212827856509
2024-12-17,23.607020244598466,74.66435166239134,111.36120454067681,94.97139520749883
2024-12-18,22.960998288354144,72.62111155741924,108.31373042231353,92.3724392239185
2024-12-19,23.26303814870962,73.57640409819643,109.73854059826871,93.58755009555854
2024-12-20,23.07112487698293,72.9694202493068,108.83322968289738,92.81548013561134
2024-12-21,22.571789535235265,71.39012099139902,106.47771913770377,90.80664659411259
2024-12-22,22.499511448801798,71.16151965132993,106.13676230860256,90.51587077232773
2024-12-23,23.396373894605258,73.99811877957373,110.36752422760516,94.12396179375402
2024-12-24,23.578022384663548,74.5726371474206,111.2244131719231,94.85473638366096
2024-12-25,22.71533315092022,71.84412115276392,107.15485626814942,91.38412470500835
2024-12-26,22.36139580358424,70.72468709060209,105.48523049908248,89.96022946773331
2024-12-27,22.598758651935004,71.47541899141889,106.6049403324993,90.91514375359944
2024-12-28,22.22840459881232,68.54699942472934,104.85787217078578,89.42520386362702
2024-12-29,22.50248388959671,69.59783436862443,104.71074724898796,89.29973234820507
2024-12-30,22.40486338276025,69.29590432840668,103.96135388737329,88.66063246233965
2024-12-31,22.58085897658621,69.8425358391277,104.77799534149786,89.35708306739899
2025-01-01,22.462393685804773,69.68565062215181,107.4348417505749,91.62290276073675
2025-01-02,22.670478013485575,70.53717227152408,108.43008326970516,92.4716676068974
2025-01-03,22.681174273353342,70.39212744828222,108.48124215340609,92.51529707895973
2025-01-04,22.48214514897707,69.98560726341388,108.63930234007357,92.65009443964279
2025-01-05,23.12019951580715,71.9718333122973,112.91578520063288,96.29717733106322
2025-01-06,21.856562731264024,68.03820566508578,107.08310918086393,91.32293713964681
2025-01-07,21.72899393960767,67.64109145321815,104.99124981710025,89.53895138649396
2025-01-08,21.39963904676848,66.6158288713877,102.22111554706701,87.1765172010675
2025-01-09,21.640957845028858,67.3670402228142,104.62180580591814,89.22388104096618
2025-01-10,21.749910316688457,67.70620291576095,104.53649399240291,89.15112516524947
2025-01-11,21.078526615571402,65.61622459215897,101.30962559540686,86.39917761692926
2025-01-12,21.235062826962295,66.10351269301906,102.06198486877369,87.04080690051742
2025-01-13,22.447797668974527,69.87868556043504,107.89074676620166,92.01170903842346
2025-01-14,26.45041176238895,82.33858990285732,127.12849248734496,108.41810082737642
2025-01-15,26.236817857823375,84.2034353722777,130.00776201975944,110.87360807336678
2025-01-16,27.310087239691992,87.54142321951633,135.16152240673202,115.26885340619846
2025-01-17,27.43571195952574,104.47463277671496,161.3059269504423,137.5654026095477
2025-01-18,26.58955632702633,100.93906545058753,155.84710934391813,132.90999746721653
2025-01-19,26.8331803790001,101.86390916836416,157.27504231879718,134.12777153356583
2025-01-20,27.852297962577147,105.73267535631177,163.24830969974275,139.22191126971273
2025-01-21,27.21278351413847,103.30495561651544,159.49997795072687,136.0252477873725
2025-01-22,27.266229452385442,103.5078466686424,159.813236091612,136.29240153110828
2025-01-23,27.518176880052437,104.46428752002798,161.2899541618803,137.55178064827902
2025-01-24,27.48573093413611,104.34111647429205,161.09978149337854,137.38959702488486
2025-01-25,26.927642296269987,102.22250475877651,157.82870393573177,134.59994688808
2025-01-26,27.345975204981904,103.81057686999439,154.90572157276662,132.107160335324
2025-01-27,26.603730754851096,100.99287430246652,149.80846061479093,127.76009901435168
2025-01-28,26.8724674988551,102.01305062501864,151.569527282663,129.26197715217424
2025-01-29,27.04823542745989,102.68029945878426,152.56091602845706,130.1074562646661
2025-01-30,26.455892602051936,100.43165226483815,149.2199082836273,127.25816805667404
2025-01-31,25.99255476971382,98.67273281507758,146.6065309961618,125.02941982951629
2025-02-01,25.234476416740538,95.7949217096073,142.3307205366915,121.38291037720172
2025-02-02,25.19662470211543,99.35208825607273,147.6159075653131,125.89023937127189
2025-02-03,24.272250214244036,95.85624185520436,142.4218291294069,121.46060987947689
2025-02-04,24.23584183892267,94.72798647403167,140.74548346842803,120.03098376390228
2025-02-05,24.23584183892267,94.67103933530002,140.66087222658425,119.95882535181177
2025-02-06,24.23584183892267,94.62441680694792,140.59160114274002,119.89974937910335
2025-02-07,24.23584183892267,94.56356729886105,140.50119181648614,119.82264622734134
2025-02-08,24.23584183892267,94.58122601044089,140.52742887684437,119.8450217955533
2025-02-09,24.23584183892267,95.53041362393863,141.93771821726654,121.04774896484531
2025-02-10,24.23584183892267,93.91002828628885,139.5301729263594,118.99453899602555
2025-02-11,24.23584183892267,95.96101753090795,142.57750332540252,121.5933724124658
2025-02-12,24.23584183892267,94.72378015128447,140.73923377442821,120.02565388119109
2025-02-13,24.23584183892267,95.59871489260334,142.03919926249446,121.13429433306545
2025-02-14,24.23584183892267,95.66654552375789,142.1399810412609,121.22024335077248
2025-02-15,24.23584183892267,94.24331808308057,140.0253701255251,119.41685455108433
2025-02-16,24.23584183892267,93.91179317695203,139.53279517559014,118.99677531044986
2025-02-17,24.23584183892267,93.80564480851044,139.37508145241506,118.86227342179765
2025-02-18,24.23584183892267,93.66493634129768,140.7920138242216,120.07066592096452
2025-02-19,24.23584183892267,95.13387364298174,143.21122812420535,122.13382748897237
2025-02-20,24.23584183892267,93.07933810133561,140.11840170100967,119.49619401727064
2025-02-21,24.23584183892267,93.43646391782988,140.6560064974562,119.95467574615783
2025-02-22,24.23584183892267,93.15290584533987,140.22914802685273,119.59064102978996
2025-02-23,24.23584183892267,88.59956378181242,133.37470508222367,113.74501451643954
2025-02-24,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-02-25,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-02-26,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-02-27,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-02-28,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-01,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-02,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-03,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-04,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-05,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-06,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-07,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-08,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-09,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-10,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-11,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-12,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-13,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-14,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-15,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-16,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-17,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-18,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-19,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-20,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-21,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-22,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-23,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-24,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-25,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-26,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-27,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-28,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-29,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-30,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-03-31,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-01,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-02,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-03,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-04,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-05,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-06,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-07,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-08,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-09,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-10,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-11,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-12,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-13,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-14,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-15,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-16,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-17,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-18,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-19,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-20,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-21,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-22,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-23,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-24,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-25,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-26,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-27,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-28,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-29,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-04-30,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-01,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-02,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-03,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-04,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-05,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-06,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-07,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-08,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-09,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-10,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-11,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-12,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-13,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-14,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-15,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-16,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-17,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-18,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-19,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-20,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-21,24.23584183892267,88.46666443613971,133.17464302460033,113.57439699466488
2025-05-22,24.23584183892267,86.0573666957501,129.54776991300048,110.4813162304084
2025-05-23,24.23584183892267,85.92828064570648,129.35344825813098,110.3155942560628
2025-05-24,24.23584183892267,86.43518756358887,129.35344825813098,110.9663664751564
2025-05-25,24.23584183892267,86.517327515652,129.6704039003253,111.07181857492982
2025-05-26,24.23584183892267,86.12470799135974,129.47589829447483,110.90521084706744
2025-05-27,24.23584183892267,85.21048526231877,129.47589829447483,109.56158268770736
2025-05-28,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-05-29,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-05-30,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-05-31,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-01,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-02,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-03,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-04,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-05,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-06,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-07,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-08,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-09,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-10,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-11,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-12,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-13,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-14,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-15,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-16,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-17,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-18,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-19,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-20,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-21,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-22,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-23,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-24,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-25,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-26,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-27,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-28,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-29,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-06-30,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-07-01,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-07-02,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-07-03,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-07-04,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-07-05,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-07-06,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-07-07,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-07-08,24.23584183892267,85.08266953442529,129.47589829447483,109.39724031367581
2025-07-09,24.23584183892267,88.60820658748669,134.8409400757613,113.9302906556432
2025-07-10,24.516544948203418,89.76739226811394,136.60494922251917,115.42074359001477
2025-07-11,24.494086820226368,89.68516177487017,136.47981366861384,115.31501360904772
2025-07-12,24.84175182497907,90.95813808231753,138.4169855017995,116.95177578143219
2025-07-13,25.11485713124169,91.9581138623296,139.93871446374038,118.23752047318251
2025-07-14,26.15049642740358,95.7501098039784,145.70924427387206,123.11317721464374
2025-07-15,28.096101562045536,102.87394799933796,156.55005774030275,132.27283620604584
2025-07-16,28.975482414471728,106.09380324809294,161.44992340027775,136.4128482713793
2025-07-17,29.559263960268307,108.23132087674426,164.70272466526308,139.16121678139265
2025-07-18,29.935034265763917,109.60720481501532,166.79649781355982,140.93029509854472
2025-07-19,31.307441759864993,114.63227837798891,174.44348300010915,147.39141324599652
2025-07-20,31.35444429974069,114.80437829841135,174.70537877647627,147.61269516457574
2025-07-21,31.22010370704632,114.3124898733741,173.95683978444825,146.9802369150195
2025-07-22,30.23738393716292,110.71425891305199,168.4811748998363,142.35371850387355
2025-07-23,30.89283602248627,113.11419840617727,172.13332078836012,145.4395027053375
2025-07-24,31.04301080414586,113.66406375476109,172.97008708093736,146.1465062820747
2025-07-25,31.17751807251355,114.15656246320407,173.7195547813922,146.77974921928546
2025-07-26,32.26924373274698,118.15391877088891,179.80259497715343,151.91945335649817
2025-07-27,31.660044146769394,115.9233329228602,176.40816567707597,149.05141997916803
2025-07-28,31.616625133870034,115.76435409566145,176.16623713188577,148.84700884516133
2025-07-29,31.751715767094336,116.25898879602458,176.91895531183454,149.48299818916297
2025-07-30,30.821582172142787,112.85330225021768,171.73629793588864,145.1040487330232
2025-07-31,30.775349798884573,106.43952879745221,161.97603672407905,136.85737382767408
2025-08-01,30.775349798884573,103.56326310613639,157.59903390841146,133.15914091184456
2025-08-02,30.775349798884573,103.4079182114772,157.36263535754884,132.9594022004768
2025-08-03,30.775349798884573,109.88447630645526,167.2184400918414,141.2868040814806
2025-08-04,30.775349798884573,106.66589494164629,162.3205129849129,137.14842994533927
2025-08-05,30.775349798884573,107.46432335716815,163.53553405664482,138.17502990657783
2025-08-06,30.775349798884573,107.81478512916011,173.12351606929641,146.27614205314643
2025-08-07,30.67462055113858,107.62362416261905,172.2971889323132,145.57795876519063
2025-08-08,32.50378654178643,114.04135548484797,182.57148581412144,154.25895453227074
2025-08-09,32.42711623212611,113.772353409417,182.1408340703771,153.89508671654218
2025-08-10,32.21846618543858,113.04029303498545,180.96886141451571,152.90485937722124
2025-08-11,35.020556209143614,122.87158281665683,196.70800424807675,166.20323238389705
2025-08-12,36.23187081291133,127.12154794470958,203.5118732900392,171.95198181487982
2025-08-13,34.68732644536622,121.7024275276195,194.83627607228053,160.53675087533105
2025-08-14,33.8682128982788,118.82852177249276,190.2353728159793,156.2641932963236
