ts,full12,without_BNBUSDT,without_DOGEUSDT,without_BNBUSDT_and_DOGEUSDT
2021-06-07,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-08,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-09,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-10,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-11,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-12,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-13,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-14,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-15,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-16,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-17,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-18,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-19,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-20,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-21,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-22,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-23,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-24,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-25,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-26,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-27,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-28,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-29,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-06-30,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-01,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-02,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-03,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-04,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-05,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-06,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-07,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-08,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-09,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-10,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-11,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-12,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-13,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-14,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-15,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-16,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-17,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-18,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-19,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-20,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-21,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-22,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-23,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-24,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-25,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-26,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-27,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-28,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-29,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-30,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-07-31,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-01,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-02,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-03,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-04,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-05,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-06,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-07,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-08,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-09,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-10,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-11,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-12,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-13,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-14,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-15,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-16,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-17,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-18,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-19,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-20,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-21,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-22,14.979212532530644,18.89771690159631,14.250555055416548,18.89771690159631
2021-08-23,14.13313614772247,18.89771690159631,13.445635699568424,18.89771690159631
2021-08-24,14.111936443500886,18.89771690159631,13.425467246019071,18.89771690159631
2021-08-25,13.506195083938856,18.086550498287917,12.849191919460017,18.086550498287917
2021-08-26,14.293241399689526,19.14050780053685,13.597952699067758,19.14050780053685
2021-08-27,14.166746355210764,18.97111449653601,13.47761095268642,18.97111449653601
2021-08-28,14.075007974661961,18.84826488255404,13.390335146974584,18.84826488255404
2021-08-29,14.101948755622747,18.884342089515904,13.415965405006094,18.884342089515904
2021-08-30,14.973310546309037,20.051208770441267,14.244940168825904,20.051208770441267
2021-08-31,16.709484505081754,22.37617133643417,15.896658677495145,22.37617133643417
2021-09-01,16.53046148735206,22.136436249653553,15.726344158971331,22.136436249653553
2021-09-02,17.195422837841214,23.026905917112583,16.358958744971126,23.026905917112583
2021-09-03,16.96579306948988,22.719401814337154,16.140499219869483,22.719401814337154
2021-09-04,17.248605773352132,23.09812477947814,16.40955461901064,23.09812477947814
2021-09-05,17.145907690986217,22.960598700427404,16.311852241555027,22.960598700427404
2021-09-06,14.996758195216561,20.08260821961229,14.267247216739879,20.08260821961229
2021-09-07,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-08,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-09,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-10,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-11,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-12,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-13,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-14,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-15,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-16,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-17,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-18,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-19,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-20,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-21,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-22,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-23,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-24,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-25,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-26,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-27,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-28,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-29,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-09-30,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-10-01,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-10-02,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-10-03,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-10-04,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-10-05,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-10-06,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-10-07,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-10-08,14.974263057923737,20.05248430728287,14.245846345914769,20.05248430728287
2021-10-09,14.872578006579374,19.916314808424687,14.149107721013845,19.916314808424687
2021-10-10,15.63781144950375,20.94106183913277,14.877116705795734,20.94106183913277
2021-10-11,15.23662543321255,20.40382162471543,14.495446214092315,20.40382162471543
2021-10-12,15.609418073939132,20.903039419215485,14.850104514012354,20.903039419215485
2021-10-13,15.604231895326178,20.89609445205091,14.845170614871087,20.89609445205091
2021-10-14,16.780912151787003,22.471822238192924,15.964611756446489,22.471822238192924
2021-10-15,16.564091247918604,22.18147086961514,15.758338014016333,22.18147086961514
2021-10-16,16.741705621024128,22.41931959817489,15.927312410839711,22.41931959817489
2021-10-17,16.872723294892072,22.594769290694042,16.051956785210724,22.594769290694042
2021-10-18,17.490588724344498,23.422171399243968,16.639766411392912,23.422171399243968
2021-10-19,17.958819568035054,24.049193350773148,17.08522036313874,24.049193350773148
2021-10-20,16.922601490146032,22.661562676367627,16.099408676689514,22.661562676367627
2021-10-21,16.534508161953873,22.141855272855942,15.730193984793566,22.1132054132519
2021-10-22,16.64797416183657,22.293800992872793,15.838140478959042,22.331294143420518
2021-10-23,16.259287479559614,21.773299011128582,15.468361296437546,21.809916794610448
2021-10-24,16.805430872754474,22.504655992049997,15.987937774571707,22.542503753201373
2021-10-25,16.401215616290806,21.96335923135813,15.603385398806621,22.000296653310457
2021-10-26,15.569467810174592,20.849540824051818,14.812097613982155,20.884605054382792
2021-10-27,17.014546257971574,22.784688669735488,16.186880830056044,22.82300738276026
2021-10-28,17.542010609817034,23.491031986740015,16.68868690093055,23.530538610087092
2021-10-29,17.160078305376214,22.97957499472522,16.325333532383578,23.018221462641357
2021-10-30,17.019270293334678,22.79101476702784,16.191375066710975,22.829344119123007
2021-10-31,17.147176528124028,22.962297838254496,16.313059356645322,23.00091524988594
2021-11-01,17.192154819394336,24.400076219507188,16.355849697903523,24.44111165044901
2021-11-02,17.1909949017094,24.4716302275367,16.35474620392525,24.512785996199135
2021-11-03,16.925736694562772,24.094031327808906,16.102391370409478,24.134552060193826
2021-11-04,18.347289542391646,23.785275251556758,17.454793379405285,23.82527672578318
2021-11-05,19.265711413112392,24.017905518374835,18.32853900551087,24.05829822429919
2021-11-06,19.625225237506367,24.520750512394997,18.670564431519306,24.56198889030992
2021-11-07,19.743049095921197,25.559453159414748,18.78265679802627,25.602438401165564
2021-11-08,19.18414104959443,25.15729411725781,18.250936597929122,25.19960301810487
2021-11-09,18.552726013473922,25.119558176081924,17.650236479981533,25.161803613577714
2021-11-10,18.98474682766164,25.571486583978754,18.061241823840408,25.614492063238597
2021-11-11,18.93942995904055,25.28136211021181,18.018129375183882,25.323879665470894
2021-11-12,19.62220411293163,25.166591165976023,18.667690268275535,25.208915702364433
2021-11-13,19.661478732403243,25.070244263779976,18.705054390444523,25.112406766385543
2021-11-14,19.147887554697565,26.45210755657584,18.2164466390039,26.496594041910495
2021-11-15,17.78536037149015,23.36246720707595,16.92019901606437,23.401757613428867
2021-11-16,17.462100041993047,23.725470276369983,16.612663548981153,23.765371172102018
2021-11-17,16.066340488463496,22.115847788521663,15.284800130360166,22.153041661871953
2021-11-18,17.2154494251391,23.763981697873678,16.378011147374846,23.80394736114018
2021-11-19,17.686084784741396,24.413640605739854,16.825752648369843,24.454698848923307
2021-11-20,17.069340415195278,23.562294727498735,16.239009548607555,23.601921198720497
2021-11-21,16.378519378879282,22.608694385265043,15.581793210293286,22.646717115554285
2021-11-22,17.394548206052395,24.01120731752669,16.548397743614146,24.051588758586302
2021-11-23,17.11363409310691,23.623437142386056,16.28114857923522,23.663166441374468
2021-11-24,18.137760045110934,25.03712724008413,17.25545635616404,25.079234047316994
2021-11-25,18.11055340504327,24.999571549224004,17.229573171629795,25.04161519624602
2021-11-26,18.32579078033974,25.296682412898267,17.434340415567654,25.339225733454853
2021-11-27,19.218477745797614,26.528935849052747,18.283603000024822,26.573551542266173
2021-11-28,19.88858588694412,27.45394438113021,18.921114013220777,27.500115730293118
2021-11-29,20.719698975793143,28.601202041649394,19.71179795633186,28.649302819723804
2021-11-30,20.688619427329456,28.55830023858692,19.682230259397365,28.60632886549422
