ts,always_daily,soft_kill_4h,phase20_btc_3d_neg,phase20_combo_all_2d
2025-07-28 12:00:00,20.630021239968297,7.551316445058025,7.321466492261902,11.962295912696208
2025-07-28 16:00:00,20.638930912697127,7.552947072516298,7.324628479813072,11.967462176968445
2025-07-28 20:00:00,20.600358549054025,7.545889172514343,7.310939387365935,11.94509603286303
2025-07-29 00:00:00,21.064639421862424,7.630921964608421,7.47570978744091,12.214308804024842
2025-07-29 04:00:00,20.785071276359034,7.58028348323208,7.376492787817015,12.052201511677701
2025-07-29 08:00:00,20.43558393084342,7.51655473490145,7.252461898081196,11.849551645438064
2025-07-29 12:00:00,20.459053312665706,7.520870953455774,7.260791036020863,11.86316034156981
2025-07-29 16:00:00,20.610626403601284,7.548730543035053,7.314583385214542,11.95104983742067
2025-07-29 20:00:00,20.739273385441944,7.572289298166343,7.360239400587528,12.025645653253946
2025-07-30 00:00:00,20.706514039981677,7.566308779070195,7.34861331221341,12.025645653253946
2025-07-30 04:00:00,20.417166985385666,7.48417429613073,7.245925838447987,12.025645653253946
2025-07-30 08:00:00,20.629423639968213,7.520270429649169,7.321254407731035,12.025645653253946
2025-07-30 12:00:00,20.43074880356986,7.4840578692946655,7.250745941422331,12.025645653253946
2025-07-30 16:00:00,20.698690912707587,7.533133267110168,7.345836932900189,12.025645653253946
2025-07-30 20:00:00,20.988309603667282,7.585835541974951,7.448620808725099,12.025645653253946
2025-07-31 00:00:00,20.991025967304118,7.583727188118508,7.448620808725099,12.025645653253946
2025-07-31 04:00:00,20.853306330916418,7.556005322275099,7.448620808725099,12.025645653253946
2025-07-31 08:00:00,20.581235349050697,7.506714103070062,7.448620808725099,12.025645653253946
2025-07-31 12:00:00,20.306013385366246,7.456522446417148,7.448620808725099,12.025645653253946
2025-07-31 16:00:00,20.092344221692546,7.417291975994325,7.448620808725099,12.025645653253946
2025-07-31 20:00:00,20.128145894426076,7.423900250692477,7.448620808725099,12.025645653253946
2025-08-01 00:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-01 04:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-01 08:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-01 12:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-01 16:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-01 20:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-02 00:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-02 04:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-02 08:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-02 12:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-02 16:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-02 20:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-03 00:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-03 04:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-03 08:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-03 12:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-03 16:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-03 20:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-04 00:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-04 04:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-04 08:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-04 12:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-04 16:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-04 20:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-05 00:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-05 04:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-05 08:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-05 12:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-05 16:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-05 20:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-06 00:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-06 04:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-06 08:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-06 12:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-06 16:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-06 20:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-07 00:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-07 04:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-07 08:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-07 12:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-07 16:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-07 20:00:00,20.09795367558444,7.4183323255044575,7.448620808725099,12.025645653253946
2025-08-08 00:00:00,20.091633601829315,7.417749126734647,7.44627848902206,12.02186402609387
2025-08-08 04:00:00,20.12732034002084,7.421042976258064,7.459504560938617,12.043217248165083
2025-08-08 08:00:00,20.198693816403896,7.427621915066803,7.485956704771734,12.085923692307516
2025-08-08 12:00:00,20.15705928851378,7.423794371382655,7.470526287535749,12.061011599891097
2025-08-08 16:00:00,20.091633601829315,7.417770342311749,7.446278489022061,12.021864026093871
2025-08-08 20:00:00,20.12732034002084,7.421064201255936,7.459504560938618,12.043217248165085
2025-08-09 00:00:00,20.66131640627711,7.626300463441818,7.657411983509992,12.362734726246975
2025-08-09 04:00:00,20.757225687736437,7.6499914137677525,7.692957486358657,12.420122212172432
2025-08-09 08:00:00,20.85417530747605,7.682853056478623,7.728888555095658,12.478132186323316
2025-08-09 12:00:00,21.096920906210915,7.7470441221748185,7.818853929041141,12.6233794389239
2025-08-09 16:00:00,21.107076589423293,7.74600362538657,7.8226177865225335,12.629456109695965
2025-08-09 20:00:00,21.018499215844123,7.718718875666146,7.789789605172631,12.576455683644976
2025-08-10 00:00:00,20.733050207699165,7.6634109885922514,7.683997669524902,12.405656771505269
2025-08-10 04:00:00,20.710509544959496,7.649331884302404,7.675643741944249,12.392169526620929
2025-08-10 08:00:00,20.895640218933412,7.697746260000921,7.744256109787978,12.502942788451211
2025-08-10 12:00:00,21.0486690259726,7.751233897336674,7.800971015934428,12.59450784218248
2025-08-10 16:00:00,21.057288971723594,7.7544082175569145,7.804165704723512,12.599665601764622
2025-08-10 20:00:00,21.349921267994382,7.8621709160681945,7.912619881028813,12.774762646889451
2025-08-11 00:00:00,21.171825262391962,7.810034320975678,7.846614673001463,12.66819859115494
2025-08-11 04:00:00,20.73295112786295,7.688612737900766,7.68396094896411,12.405597486912376
2025-08-11 08:00:00,21.44949650339378,7.887905636471283,7.949524044626856,12.834343662752138
2025-08-11 12:00:00,21.10098317949587,7.791783093051976,7.820359472033699,12.625810107232729
2025-08-11 16:00:00,20.92179729569505,7.742158241639739,7.7539503378376144,12.518593920976338
2025-08-11 20:00:00,21.233254760847316,7.828599894333398,7.869381420693789,12.704955038751823
2025-08-12 00:00:00,21.379298439433107,7.879509778047817,7.923507527304255,12.792340528683766
2025-08-12 04:00:00,21.257281621130254,7.834539513208336,7.878286156686352,12.719331552529635
2025-08-12 08:00:00,22.157322853337405,8.080389554680067,8.211855730939726,13.257872794416864
2025-08-12 12:00:00,22.377032390151516,8.157483648248556,8.293283574500588,13.38933637916862
2025-08-12 16:00:00,22.74139848784436,8.254046061969152,8.428323436820799,13.607355469551743
2025-08-12 20:00:00,23.021199945324874,8.330212028174508,8.532022300503266,13.774775159896254
2025-08-13 00:00:00,22.915134980653175,8.28870863345559,8.492712940173211,13.711311003198736
2025-08-13 04:00:00,23.23585641049185,8.372607267961566,8.61157739546363,13.9032152304102
2025-08-13 08:00:00,23.107300322998586,8.323144753011386,8.563932467833318,13.826293471124789
2025-08-13 12:00:00,23.476917652011,8.456279238199594,8.700918519875614,14.047454644931515
2025-08-13 16:00:00,23.527993307581543,8.47467645763788,8.719847968964961,14.078015852570537
2025-08-13 20:00:00,23.65075322465603,8.51889402288334,8.76534474378882,14.151469463171402
2025-08-14 00:00:00,23.523386095197388,8.48129164094011,8.718140462888037,14.07525911900077
2025-08-14 04:00:00,23.373775542507737,8.440835388443508,8.662692416088985,13.985739383724491
2025-08-14 08:00:00,22.881844155683815,8.307599151607123,8.480374831746403,13.691391379984937
2025-08-14 12:00:00,22.47938186096503,8.23142379427442,8.331215913800872,13.450577363632458
2025-08-14 16:00:00,22.525008125543565,8.240867463442486,8.348125732046542,13.477877918662077
2025-08-14 20:00:00,22.95907688801599,8.359971853603591,8.508998508885384,13.73760372014908
2025-08-15 00:00:00,22.98731464133821,8.361977898881578,8.508998508885384,13.73760372014908
2025-08-15 04:00:00,22.957590690472717,8.356571634076777,8.508998508885384,13.73760372014908
2025-08-15 08:00:00,21.950444155313576,8.173270775538466,8.508998508885384,13.73760372014908
2025-08-15 12:00:00,21.71557540355807,8.129543963196362,8.508998508885384,13.73760372014908
2025-08-15 16:00:00,21.993098024805565,8.181491293817022,8.508998508885384,13.73760372014908
2025-08-15 20:00:00,21.957280664012643,8.174829216806218,8.508998508885384,13.73760372014908
2025-08-16 00:00:00,22.05432936358848,8.192895127537275,8.508998508885384,13.73760372014908
2025-08-16 04:00:00,21.737472047362317,8.134040951573988,8.508998508885384,13.73760372014908
2025-08-16 08:00:00,21.79964464458931,8.145673271348986,8.508998508885384,13.73760372014908
2025-08-16 12:00:00,21.88936143628499,8.1509995565433,8.508998508885384,13.73760372014908
2025-08-16 16:00:00,21.90650224795076,8.15259524891529,8.508998508885384,13.73760372014908
2025-08-16 20:00:00,22.058986115890743,8.166782124154809,8.508998508885384,13.73760372014908
2025-08-17 00:00:00,22.13007589837738,8.176879178533587,8.508998508885384,13.73760372014908
2025-08-17 04:00:00,22.548985445908407,8.21250874817593,8.508998508885384,13.73760372014908
2025-08-17 08:00:00,22.600061101478946,8.217159281890607,8.508998508885384,13.73760372014908
2025-08-17 12:00:00,22.092623720286863,8.171034475323514,8.508998508885384,13.73760372014908
2025-08-17 16:00:00,22.155886195712252,8.176883937504194,8.508998508885384,13.73760372014908
2025-08-17 20:00:00,21.402334501353877,8.10735721341777,8.508998508885384,13.73760372014908
2025-08-18 00:00:00,21.091471515218924,8.07791793340761,8.508998508885384,13.53806882761135
2025-08-18 04:00:00,21.175193976823394,8.085934244331385,8.508998508885384,13.591808105442226
2025-08-18 08:00:00,21.527670494170042,8.119583309660555,8.508998508885384,13.818053644949153
2025-08-18 12:00:00,21.575080195800503,8.124053684453068,8.508998508885384,13.848484703460484
2025-08-18 16:00:00,21.366517140560955,8.104420183186994,8.508998508885384,13.714613484722022
2025-08-18 20:00:00,20.899207093037283,8.060106959884829,8.508998508885384,13.41465927893582
2025-08-19 00:00:00,20.976984764468657,8.067606004561942,8.508998508885384,13.41465927893582
2025-08-19 04:00:00,21.346403933808638,8.103125031035848,8.508998508885384,13.41465927893582
2025-08-19 08:00:00,20.767827230211804,8.048217897920743,8.508998508885384,13.41465927893582
2025-08-19 12:00:00,20.519434080812495,7.997069547968727,8.508998508885384,13.41465927893582
2025-08-19 16:00:00,20.190439484649588,7.932959771450065,8.508998508885384,13.41465927893582
2025-08-19 20:00:00,20.514083769656708,7.9617754168287975,8.508998508885384,13.41465927893582
2025-08-20 00:00:00,20.73354560688027,8.001377708671097,8.508998508885384,13.41465927893582
2025-08-20 04:00:00,20.7834818443343,8.011013269920374,8.508998508885384,13.41465927893582
2025-08-20 08:00:00,21.083693748075785,8.036938382439159,8.508998508885384,13.41465927893582
2025-08-20 12:00:00,21.533268504916375,8.119611712834606,8.508998508885384,13.41465927893582
2025-08-20 16:00:00,21.481301130819872,8.109813968955109,8.508998508885384,13.41465927893582
2025-08-20 20:00:00,21.278534245999094,8.07153878010722,8.508998508885384,13.41465927893582
2025-08-21 00:00:00,21.355469738822617,8.086130664273501,8.508998508885384,13.463161840754834
2025-08-21 04:00:00,21.1957530428387,8.05589274188671,8.508998508885384,13.362471396901329
2025-08-21 08:00:00,21.018102896499265,8.022132900431714,8.508998508885384,13.250475140183378
2025-08-21 12:00:00,20.926156808488678,8.004586032826014,8.508998508885384,13.192509425607666
2025-08-21 16:00:00,20.932101598661777,8.005723020970162,8.508998508885384,13.196257208877649
2025-08-21 20:00:00,21.197784179481182,8.056529700450273,8.508998508885384,13.363751889518577
2025-08-22 00:00:00,21.44157011649634,8.102856916198037,8.508998508885384,13.517442235115071
2025-08-22 04:00:00,21.17613523526748,8.024586650598405,8.508998508885384,13.350103712110393
2025-08-22 08:00:00,22.86802251853138,8.342143387441201,8.508998508885384,14.416722830747148
2025-08-22 12:00:00,23.9426424221552,8.727902893920254,8.508998508885384,15.09419711985082
2025-08-22 16:00:00,23.938035209771044,8.726223409192063,8.508998508885384,15.091292587816584
2025-08-22 20:00:00,23.257208115196914,8.478038907906845,8.508998508885384,14.662077708821945
2025-08-23 00:00:00,23.352522917638932,8.512784376907264,8.543870859334184,14.72216716725065
2025-08-23 04:00:00,23.308184690931242,8.496621593770376,8.527649053901921,14.694214950362039
2025-08-23 08:00:00,23.53641509366012,8.579819294230319,8.611150570802971,14.83809859640208
2025-08-23 12:00:00,23.574362670931734,8.593652469518426,8.625034261262316,14.86202194627546
2025-08-23 16:00:00,23.672154469279207,8.629300887297441,8.660812857824649,14.923672981066655
2025-08-23 20:00:00,23.722635645832437,8.647702983405253,8.679282153618479,14.95549790733425
2025-08-24 00:00:00,23.574560830604167,8.593724705420714,8.625106760951397,14.862146872384457
2025-08-24 04:00:00,23.52021554043842,8.573914009218292,8.605223721220455,14.827885886991375
2025-08-24 08:00:00,23.770837986152642,8.665274366636753,8.696917702987855,14.985886183348349
2025-08-24 12:00:00,23.84376074560932,8.691857178678653,8.723597588570305,15.031858991460123
2025-08-24 16:00:00,23.680823954948305,8.63246120802253,8.663984719222018,14.929138498335377
2025-08-24 20:00:00,23.41955042684062,8.5577917571947,8.568393879166422,14.76442342361969
2025-08-25 00:00:00,22.745559840965548,8.373078420203672,8.321804311673738,14.76442342361969
2025-08-25 04:00:00,22.788758649556737,8.385840828797948,8.337609243893777,14.76442342361969
2025-08-25 08:00:00,22.850634007275072,8.408609813674664,8.360247271809865,14.76442342361969
2025-08-25 12:00:00,21.898328161462768,8.058178911925168,8.011831891000467,14.76442342361969
2025-08-25 16:00:00,21.67955988309274,8.01188394178623,7.931792234253119,14.76442342361969
2025-08-25 20:00:00,21.81034526690091,8.036050422148458,7.97964202904773,14.76442342361969
2025-08-26 00:00:00,21.94469752481294,8.06080155528501,7.97964202904773,14.76442342361969
2025-08-26 04:00:00,21.93251070495809,8.058563303052805,7.97964202904773,14.76442342361969
2025-08-26 08:00:00,22.38718807336393,8.14209332852626,7.97964202904773,14.76442342361969
2025-08-26 12:00:00,22.77201415723585,8.212072860566382,7.97964202904773,14.76442342361969
2025-08-26 16:00:00,22.79148334505275,8.215583362267822,7.97964202904773,14.76442342361969
2025-08-26 20:00:00,22.805949001140625,8.21819055991443,7.97964202904773,14.76442342361969
2025-08-27 00:00:00,22.691511790308475,8.197571667762283,7.97964202904773,14.76442342361969
2025-08-27 04:00:00,22.832304237574697,8.22300311956263,7.97964202904773,14.76442342361969
2025-08-27 08:00:00,23.073563638766288,8.266447635455105,7.97964202904773,14.76442342361969
2025-08-27 12:00:00,22.618440411097474,8.184920299927215,7.97964202904773,14.76442342361969
2025-08-27 16:00:00,22.32620443417156,8.132044678610363,7.97964202904773,14.76442342361969
2025-08-27 20:00:00,22.499197828208732,8.144747839539663,7.97964202904773,14.76442342361969
2025-08-28 00:00:00,22.772608636253164,8.191181147615875,7.97964202904773,14.943841061945482
2025-08-28 04:00:00,22.762601572795116,8.18720958336588,7.97964202904773,14.937274226840971
2025-08-28 08:00:00,22.31282865628209,8.146766214880103,7.97964202904773,14.6421242470693
2025-08-28 12:00:00,21.988094493076574,8.11712482168907,7.97964202904773,14.42902719701937
2025-08-28 16:00:00,22.34849739732069,8.150386405142445,7.97964202904773,14.665530788035884
2025-08-28 20:00:00,22.24218473305844,8.140693479505291,7.97964202904773,14.595766292321597
2025-08-29 00:00:00,21.70358674337569,8.039076635137118,7.786413746537997,14.242327523726194
2025-08-29 04:00:00,21.532426326308556,8.020212392504094,7.725007959555738,14.130008636171272
2025-08-29 08:00:00,21.381874515174836,8.006193332563166,7.670995749240519,14.03121352784149
2025-08-29 12:00:00,21.50418857298634,8.017643100372743,7.714877337680228,14.111478457906063
2025-08-29 16:00:00,21.600296014118104,8.026601298907755,7.749356998098632,14.174546082177136
2025-08-29 20:00:00,21.562001657419724,8.023043783619364,7.735618452993773,14.149416559722734
2025-08-30 00:00:00,21.494058098273673,8.013411804781704,7.735618452993773,14.149416559722734
2025-08-30 04:00:00,21.492808952106515,8.013178951529982,7.735618452993773,14.149416559722734
2025-08-30 08:00:00,21.46532773642906,8.00805603112624,7.735618452993773,14.149416559722734
2025-08-30 12:00:00,21.459082005593274,8.00689098573065,7.735618452993773,14.149416559722734
2025-08-30 16:00:00,21.53527992178986,8.021106608005796,7.735618452993773,14.149416559722734
2025-08-30 20:00:00,21.563260795934184,8.02551263350335,7.735618452993773,14.149416559722734
2025-08-31 00:00:00,21.31945852045965,7.974123778269972,7.735618452993773,14.149416559722734
2025-08-31 04:00:00,21.44466873824434,7.9975399868467765,7.735618452993773,14.149416559722734
2025-08-31 08:00:00,21.484377717029158,8.004944487926853,7.735618452993773,14.149416559722734
2025-08-31 12:00:00,21.344222744864656,7.9467199153282655,7.735618452993773,14.149416559722734
2025-08-31 16:00:00,21.036801483295356,7.883531493479951,7.735618452993773,14.149416559722734
2025-08-31 20:00:00,21.095862003007873,7.894597944516831,7.735618452993773,14.149416559722734
2025-09-01 00:00:00,21.253733959349837,7.924137757155357,7.735618452993773,14.149416559722734
2025-09-01 04:00:00,20.925680576918914,7.829433846876922,7.735618452993773,14.149416559722734
2025-09-01 08:00:00,20.802906107446262,7.8035295099386355,7.735618452993773,14.149416559722734
2025-09-01 12:00:00,20.856435776136337,7.8135694617396645,7.735618452993773,14.149416559722734
2025-09-01 16:00:00,20.765582668726573,7.796551044183072,7.735618452993773,14.149416559722734
2025-09-01 20:00:00,20.93059155569782,7.827527786577896,7.735618452993773,14.149416559722734
2025-09-02 00:00:00,20.999345258602506,7.840383885711177,7.761028743547953,14.19589516878799
2025-09-02 04:00:00,20.815429103332473,7.806050118578357,7.693056216315522,14.071564889538433
2025-09-02 08:00:00,20.794066345644232,7.801120023462636,7.685160876036188,14.057123321721729
2025-09-02 12:00:00,20.867731027327824,7.812012656492421,7.712386187344237,14.106921831434502
2025-09-02 16:00:00,20.9158586193611,7.8210211432703565,7.730173390732162,14.139456857780178
2025-09-02 20:00:00,20.91021099376536,7.817560309278308,7.728086116865212,14.135638972035533
2025-09-03 00:00:00,20.985840066960513,7.824629042838842,7.756037436474808,14.186765442007312
2025-09-03 04:00:00,20.970124934868014,7.81876509151607,7.750229370062424,14.176141759935254
2025-09-03 08:00:00,21.124820766403555,7.8476044611233045,7.807402523809327,14.280718630332077
2025-09-03 12:00:00,21.043789616551607,7.837136096925333,7.7774546813704735,14.225940269648028
2025-09-03 16:00:00,20.988541105288913,7.831992179054455,7.757035697889436,14.188591387363447
2025-09-03 20:00:00,20.83924735041017,7.818064727942842,7.70185906697179,14.087666407678894
2025-09-04 00:00:00,20.625582754527734,7.7638093715474294,7.622891982536487,13.943225704072386
2025-09-04 04:00:00,20.679471929520208,7.7790229519397105,7.6428085766460745,13.979655653173406
2025-09-04 08:00:00,20.334182030494343,7.646217682951441,7.515194844017972,13.746234127452047
2025-09-04 12:00:00,20.170518610146825,7.609712021946687,7.454707410055519,13.63559502277487
2025-09-04 16:00:00,20.190477563847743,7.613476969513453,7.462083926392404,13.64908759651599
2025-09-04 20:00:00,20.311229233738295,7.63624364392308,7.506711850230557,13.730717667649762
2025-09-05 00:00:00,20.7443385290482,7.7176598907039615,7.666782254740952,13.730717667649762
2025-09-05 04:00:00,20.624584806842698,7.681351163436012,7.622523156719645,13.730717667649762
2025-09-05 08:00:00,20.314223076793443,7.6206756160609785,7.507818327681092,13.730717667649762
2025-09-05 12:00:00,20.501837241582063,7.6558663955810085,7.577157581247807,13.730717667649762
2025-09-05 16:00:00,20.29426412309253,7.633617279182948,7.500441811344209,13.730717667649762
2025-09-05 20:00:00,20.365118408730783,7.640280177821101,7.526628444340148,13.730717667649762
2025-09-06 00:00:00,20.261331849486016,7.630545906021064,7.526628444340148,13.730717667649762
2025-09-06 04:00:00,20.196465249958038,7.624438612962263,7.526628444340148,13.730717667649762
2025-09-06 08:00:00,20.084695109232904,7.613889928252166,7.526628444340148,13.730717667649762
2025-09-06 12:00:00,19.9300132180508,7.599230371722316,7.526628444340148,13.730717667649762
2025-09-06 16:00:00,19.974920863877863,7.6035111459290095,7.526628444340148,13.730717667649762
2025-09-06 20:00:00,20.244366738840245,7.62915248297688,7.526628444340148,13.730717667649762
2025-09-07 00:00:00,20.25734005874584,7.630374741952019,7.526628444340148,13.739516806448904
2025-09-07 04:00:00,20.354140984195286,7.639490293826117,7.526628444340148,13.805171919027137
2025-09-07 08:00:00,20.477886497140968,7.651101599920871,7.526628444340148,13.889102166034359
2025-09-07 12:00:00,20.26632158791125,7.608709202435345,7.526628444340148,13.745608517925234
2025-09-07 16:00:00,20.592650480921247,7.636484850080014,7.526628444340148,13.966940701565255
2025-09-07 20:00:00,20.72238367997721,7.65767600302039,7.526628444340148,14.054932089556702
2025-09-08 00:00:00,20.749328267473444,7.662654506561962,7.5364150548866045,14.073207223985694
2025-09-08 04:00:00,21.38402299516261,7.7798497803733655,7.766944103314264,14.503688168313076
2025-09-08 08:00:00,21.459867019226095,7.79364641522749,7.794491599667255,14.555129287446537
2025-09-08 12:00:00,21.57063921226619,7.813761155556969,7.834725443024914,14.63026039565462
2025-09-08 16:00:00,21.367057884516836,7.755521929345231,7.760782163340571,14.49218160219112
2025-09-08 20:00:00,21.41895116413922,7.7620313644557815,7.779630450318933,14.527378157387698
2025-09-09 00:00:00,21.878007099260316,7.883888846683173,7.946365296665983,14.838732299511276
2025-09-09 04:00:00,21.68041345762124,7.83048568590534,7.874596819325297,14.704714647031999
2025-09-09 08:00:00,21.26327132527207,7.7522179990732765,7.723085589383848,14.421788491797964
2025-09-09 12:00:00,21.58960021828206,7.811704911489312,7.841612317113163,14.643120675437984
2025-09-09 16:00:00,21.676421666881055,7.832336294333631,7.873146951096192,14.702007219709184
2025-09-09 20:00:00,21.875013256205175,7.8861540831982895,7.945277895494153,14.836701729019165
2025-09-10 00:00:00,22.179387300144164,7.96845142564955,8.055830347963393,15.043143062383713
2025-09-10 04:00:00,21.979797763134997,7.929609706643225,7.983336936508156,14.90777169624303
2025-09-10 08:00:00,22.271198487168384,7.982173748285446,8.089177317232805,15.10541389080843
2025-09-10 12:00:00,22.07759663626949,7.927139106769865,8.018858708121224,14.974103665651965
2025-09-10 16:00:00,22.361013778822517,8.025929640124316,8.121799352387663,15.16633100557174
2025-09-10 20:00:00,22.370993255672975,8.02951152508889,8.125424022960424,15.173099573878773
2025-09-11 00:00:00,22.277186173278665,8.001248169266725,8.091352119576461,15.10947503179265
2025-09-11 04:00:00,22.45681675658692,8.062765224406585,8.156596189886177,15.23130926131927
2025-09-11 08:00:00,22.635449392210127,8.107843106430527,8.221477793138614,15.352466634015183
2025-09-11 12:00:00,22.624471967674623,8.100870636601005,8.217490655508577,15.345021208877446
2025-09-11 16:00:00,22.826057400053887,8.151967250650635,8.290709001078367,15.481746288679538
2025-09-11 20:00:00,23.460752127743053,8.375581498511313,8.521238049506026,15.91222723300692
2025-09-12 00:00:00,23.684292409193326,8.409202195637812,8.602430670335893,16.06384316308449
2025-09-12 04:00:00,23.868912730926812,8.441977285306058,8.66948707593199,16.189061676764624
2025-09-12 08:00:00,23.881886050832406,8.440234217122118,8.67419914767658,16.197860815563768
2025-09-12 12:00:00,24.050539209605155,8.499838896520957,8.735456080356256,16.31224961995265
2025-09-12 16:00:00,24.16829703644057,8.52786455827676,8.778227193114848,16.392118725975656
2025-09-12 20:00:00,24.311003555402127,8.549843845664844,8.830059982305343,16.48890925276625
2025-09-13 00:00:00,24.196239571621856,8.529663392435268,8.788376270718581,16.411070717235354
2025-09-13 04:00:00,24.14334834431443,8.504620918470128,8.769165516682945,16.375197305208076
2025-09-13 08:00:00,23.893861423052968,8.454300915361,8.678548752363897,16.205983097532222
2025-09-13 12:00:00,23.848953777225905,8.439213388591186,8.662237734786467,16.17552454015057
2025-09-13 16:00:00,24.188255990141496,8.556114486236838,8.785476534260372,16.405655862589736
2025-09-13 20:00:00,24.638330396097178,8.715319355998899,8.948949177091935,16.710918293236983
2025-09-14 00:00:00,24.588433011844888,8.697669148708206,8.930825824228126,16.677075451701814
2025-09-14 04:00:00,24.558494581293512,8.68707902433379,8.919951812509842,16.65676974678071
2025-09-14 08:00:00,24.330962509103056,8.606594079088227,8.83730932345087,16.502446389380328
2025-09-14 12:00:00,24.201229310047093,8.568948702091715,8.790188606004964,16.41445500138888
2025-09-14 16:00:00,23.926793696659484,8.46856570824855,8.690510165254011,16.22831937294544
2025-09-14 20:00:00,24.21420262995269,8.570290221260544,8.794900677749554,16.423254140188025
2025-09-15 00:00:00,23.11642814803114,8.181747759163374,8.794900677749554,16.423254140188025
2025-09-15 04:00:00,22.857932231659838,8.09025661827516,8.794900677749554,16.423254140188025
2025-09-15 08:00:00,22.76315039565703,8.05670986661615,8.794900677749554,16.423254140188025
2025-09-15 12:00:00,22.757980477329603,8.049752422807305,8.794900677749554,16.423254140188025
2025-09-15 16:00:00,23.119013107194856,8.113603063901435,8.794900677749554,16.423254140188025
2025-09-15 20:00:00,23.0225079650829,8.096668854532478,8.794900677749554,16.423254140188025
2025-09-16 00:00:00,23.96567749895714,8.262518105210237,8.794900677749554,16.423254140188025
2025-09-16 04:00:00,23.817016750514384,8.236891620718074,8.794900677749554,16.423254140188025
2025-09-16 08:00:00,23.574465003055135,8.146829707507706,8.794900677749554,16.423254140188025
2025-09-16 12:00:00,23.457101254284535,8.106271312017293,8.794900677749554,16.423254140188025
2025-09-16 16:00:00,23.535343753464936,8.123510658020493,8.794900677749554,16.423254140188025
2025-09-16 20:00:00,23.25367075641549,8.071852908064836,8.794900677749554,16.423254140188025
2025-09-17 00:00:00,23.57446500305514,8.127530224557207,8.916230061258211,16.649819893804345
2025-09-17 04:00:00,23.402331504858253,8.09785786064412,8.85112648961942,16.52824802601022
2025-09-17 08:00:00,23.097185758054685,8.015629474737473,8.735715612623379,16.312734260375183
2025-09-17 12:00:00,23.519695253628857,8.159250982124766,8.89551528846405,16.611137935869852
2025-09-17 16:00:00,24.89676323920393,8.636971598509982,9.416343861574388,17.583712878222844
