ts,phase59_phase42_core,phase59_phase49_strict,phase59_restore_trx_only,phase59_restore_trx_sol
2021-07-11,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-12,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-13,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-14,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-15,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-16,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-17,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-18,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-19,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-20,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-21,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-22,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-23,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-24,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-25,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-26,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-27,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-28,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-29,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-30,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-07-31,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-01,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-02,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-03,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-04,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-05,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-06,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-07,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-08,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-09,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-10,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-11,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-12,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-13,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-14,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-15,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-16,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-17,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-18,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-19,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-20,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-21,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-22,14.979212532530644,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-23,14.13313614772247,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-24,14.111936443500886,18.404535340087396,18.404535340087396,18.404535340087396
2021-08-25,13.506195083938856,17.614538283082066,17.614538283082066,17.614538283082066
2021-08-26,14.293241399689526,18.64099002416752,18.64099002416752,18.64099002416752
2021-08-27,14.166746355210764,18.476017447528157,18.476017447528157,18.476017447528157
2021-08-28,14.075007974661961,18.356373890911204,18.356373890911204,18.356373890911204
2021-08-29,14.101948755622747,18.39150957602908,18.39150957602908,18.39150957602908
2021-08-30,14.973310546309037,19.52792405287243,19.52792405287243,19.52792405287243
2021-08-31,16.709484505081754,21.79221110580114,21.79221110580114,21.79221110580114
2021-09-01,16.53046148735206,21.558732485082672,21.558732485082672,21.558732485082672
2021-09-02,17.195422837841214,22.425963196039145,22.425963196039145,22.425963196039145
2021-09-03,16.96579306948988,22.12648415546392,22.12648415546392,22.12648415546392
2021-09-04,17.248605773352132,22.495323430194045,22.495323430194045,22.495323430194045
2021-09-05,17.145907690986217,22.36138642630872,22.36138642630872,22.36138642630872
2021-09-06,14.996758195216561,19.558504057586042,19.558504057586042,19.558504057586042
2021-09-07,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-08,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-09,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-10,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-11,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-12,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-13,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-14,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-15,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-16,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-17,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-18,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-19,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-20,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-21,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-22,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-23,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-24,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-25,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-26,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-27,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-28,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-29,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-09-30,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-10-01,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-10-02,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-10-03,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-10-04,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-10-05,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-10-06,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-10-07,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-10-08,14.974263057923737,19.529166301499664,19.529166301499664,19.529166301499664
2021-10-09,14.872578006579374,19.396550474570553,19.396550474570553,19.396550474570553
2021-10-10,15.63781144950375,20.394554256695333,20.394554256695333,20.394554256695333
2021-10-11,15.23662543321255,19.87133462313606,19.87133462313606,19.87133462313606
2021-10-12,15.609418073939132,20.357524123651896,20.357524123651896,20.357524123651896
2021-10-13,15.604231895326178,20.350760402177933,20.350760402177933,20.350760402177933
2021-10-14,16.780912151787003,21.88536576627663,21.88536576627663,21.88536576627663
2021-10-15,16.564091247918604,21.602591817875425,21.602591817875425,21.602591817875425
2021-10-16,16.741705621024128,21.83423330944645,21.83423330944645,21.83423330944645
2021-10-17,16.872723294892072,22.005104218519254,22.005104218519254,22.005104218519254
2021-10-18,17.490588724344498,22.81091327082777,22.81091327082777,22.81091327082777
2021-10-19,17.958819568035054,23.42157157024142,23.42157157024142,23.42157157024142
2021-10-20,16.922601490146032,22.070154469484216,22.070154469484216,22.070154469484216
2021-10-21,16.534508161953873,21.564010085787373,21.564010085787373,21.564010085787373
2021-10-22,16.64797416183657,21.711990415283626,21.711990415283626,21.711990415283626
2021-10-23,16.259287479559614,21.205072189792183,21.205072189792183,21.205072189792183
2021-10-24,16.805430872754474,21.917342644031592,21.917342644031592,21.917342644031592
2021-10-25,16.401215616290806,21.390172329569598,21.390172329569598,21.390172329569598
2021-10-26,15.569467810174592,20.305421703530893,20.305421703530893,20.305421703530893
2021-10-27,17.014546257971574,22.190067192699512,22.190067192699512,22.190067192699512
2021-10-28,17.542010609817034,22.87797677499124,22.87797677499124,22.87797677499124
2021-10-29,17.160078305376214,22.379867488378107,22.379867488378107,22.379867488378107
2021-10-30,17.019270293334678,22.196228195205173,22.196228195205173,22.196228195205173
2021-10-31,17.147176528124028,22.363041221030713,22.363041221030713,22.363041221030713
2021-11-01,17.192154819394336,23.76329730311561,23.76329730311561,23.76329730311561
2021-11-02,17.1909949017094,23.83298393649897,23.83298393649897,23.83298393649897
2021-11-03,16.925736694562772,23.465239391980404,23.465239391980404,23.465239391980404
2021-11-04,18.347289542391646,23.16454105119992,23.16454105119992,23.16454105119992
2021-11-05,19.265711413112392,23.391100269391277,23.391100269391277,23.391100269391277
2021-11-06,19.625225237506367,23.880822308895866,23.880822308895866,23.880822308895866
2021-11-07,19.743049095921197,24.89241750182113,24.89241750182113,24.89241750182113
2021-11-08,19.18414104959443,24.500753771104122,24.500753771104122,24.500753771104122
2021-11-09,18.552726013473922,24.464002640447468,24.464002640447468,24.464002640447468
2021-11-10,18.98474682766164,24.904136885109796,24.904136885109796,24.904136885109796
2021-11-11,18.93942995904055,24.62158391015138,24.62158391015138,24.62158391015138
2021-11-12,19.62220411293163,24.50980819088318,24.50980819088318,24.50980819088318
2021-11-13,19.661478732403243,24.415975693782684,24.415975693782684,24.415975693782684
2021-11-14,19.147887554697565,25.76177592668186,23.704941062960856,23.704941062960856
2021-11-15,17.78536037149015,22.752767203743094,22.01814263768548,22.01814263768548
2021-11-16,17.462100041993047,23.10629683127275,22.360257761348993,22.360257761348993
2021-11-17,16.066340488463496,21.538681329566224,20.843256272758943,20.843256272758943
2021-11-18,17.2154494251391,23.143803204225236,22.396553156194603,22.396553156194603
2021-11-19,17.686084784741396,23.776507693930846,23.00882934999095,23.00882934999095
2021-11-20,17.069340415195278,22.94737974242667,22.206471670257486,22.206471670257486
2021-11-21,16.378519378879282,22.018665904117615,21.307743459382234,21.307743459382234
2021-11-22,17.394548206052395,23.384576874270767,22.629552903565525,22.629552903565525
2021-11-23,17.11363409310691,23.006926498335417,22.26409582443046,22.26409582443046
2021-11-24,18.137760045110934,24.3837229387995,23.596439276887914,23.596439276887914
2021-11-25,18.11055340504327,24.347147354391304,23.561044617972584,23.561044617972584
2021-11-26,18.32579078033974,24.636504392539916,23.84105910949018,23.84105910949018
2021-11-27,19.218477745797614,25.83659919932229,25.002406140287068,25.002406140287068
2021-11-28,19.88858588694412,26.73746739981184,25.874187772759043,25.874187772759043
2021-11-29,20.719698975793143,27.85478460099331,26.955429860231636,26.955429860231636
2021-11-30,20.688619427329456,27.81300242409182,26.91499671544129,26.91499671544129
2021-12-01,20.688619427329456,27.81300242409182,26.91499671544129,26.91499671544129
2021-12-02,19.889455192271203,26.73863606122273,25.875318701292255,25.875318701292255
2021-12-03,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-04,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-05,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-06,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-07,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-08,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-09,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-10,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-11,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-12,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-13,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-14,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-15,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-16,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-17,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-18,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-19,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-20,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-21,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-22,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-23,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-24,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-25,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-26,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-27,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
2021-12-28,19.859621009482797,26.698528107130898,25.836505723240318,25.836505723240318
